rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/episodes,train/learning_rate,train/MSE_loss,train/MSE_losses,train/Beta,train/n_updates,train/critic_loss,train/critic_los,train/loss,train/actor_loss,train/RL_loss,train/Main_losses
497.07,158,497.07,142844,898,316,0.001,0.26344653964042664,0.26677511578798296,0.372,142259,0.43790361703932285,0.2953478693962097,-90.48785400390625,-91.55680639648438,-91.4678726196289,-90.56440295410157
497.07,158,497.07,144844,911,320,0.001,0.22855977714061737,0.26376728916168213,0.364,144259,0.44259921604394914,0.23572880029678345,-88.68103790283203,-91.54542980957031,-89.51299285888672,-90.58531671142578
497.07,158,497.07,146844,924,324,0.001,0.2580966055393219,0.27333689934015276,0.356,146259,0.8022876572012901,0.18018114566802979,-90.60535430908203,-92.22531076049805,-91.52417755126953,-91.25223129272462
497.07,158,497.07,148844,936,328,0.001,0.36649003624916077,0.2632953245639801,0.348,148259,0.5260222197771073,0.5215575695037842,-90.2834243774414,-92.51003143310547,-91.55880737304688,-91.59376358032226
497.07,158,497.07,150844,949,332,0.001,0.24071961641311646,0.2693863265514374,0.34,150259,0.6650273431837559,0.14539673924446106,-92.20584869384766,-92.19860363769531,-93.0242919921875,-91.28269018554687
497.07,158,497.07,152844,961,336,0.001,0.233672097325325,0.26142772763967514,0.332,152259,0.5306144462376833,29.851341247558594,-91.49977111816406,-92.56305950927734,-92.27556610107422,-91.69511935424805
497.07,158,497.07,154844,974,340,0.001,0.32499557733535767,0.25882523584365846,0.324,154259,0.3675297206044197,0.279033362865448,-91.26225280761719,-92.52032470703125,-92.31523895263672,-91.6817308959961
497.07,158,497.07,156844,987,344,0.001,0.2758343517780304,0.2620039677619934,0.316,156259,0.48571395306289195,0.4065973162651062,-89.9297866821289,-92.45757791137696,-90.80142211914062,-91.62964547729493
497.07,158,497.07,158844,999,348,0.001,0.21455147862434387,0.25869843930006026,0.308,158259,0.7262328581362962,0.3481886088848114,-94.4507827758789,-92.46353036499023,-95.11160278320312,-91.66673950195313
497.07,158,497.07,160844,1012,352,0.001,0.30900126695632935,0.26768781620264054,0.3,160259,1.0246314770653844,0.16372239589691162,-93.14202117919922,-92.78953686523438,-94.06902313232422,-91.9864736328125
497.07,158,497.07,162844,1025,356,0.001,0.3293013274669647,0.2610931751728058,0.292,162259,0.8170960882976651,0.4453286826610565,-93.68568420410156,-92.981998046875,-94.64724731445312,-92.21960583496094
497.07,158,497.07,164844,1037,360,0.001,0.23608195781707764,0.2579880501627922,0.284,164259,0.8097334953695535,0.9372535943984985,-88.69351196289062,-93.07108938598633,-89.36398315429688,-92.3384035949707
497.07,158,497.07,166844,1050,364,0.001,0.2764521837234497,0.25969662487506867,0.276,166259,0.5083361014276743,0.22351834177970886,-93.66761779785156,-92.74616900634766,-94.43062591552734,-92.02940637207031
497.07,158,497.07,168844,1063,368,0.001,0.2566036880016327,0.27352943938970564,0.268,168259,0.4878498611599207,0.2500933110713959,-94.01383972167969,-92.82668218994141,-94.7015380859375,-92.093623046875
500.0,158,500.0,170844,1075,372,0.001,0.2950974702835083,0.3465604910850525,0.26,170259,1.1572581445276737,0.21715430915355682,-93.06018829345703,-94.1987615661621,-93.82743835449219,-93.29770437622071
493.17,158,493.17,172161,1086,376,0.001,0.3267914652824402,0.31159343272447587,0.252,171939,1.902406806498766,0.3168126344680786,-94.49557495117188,-94.27527279324002,-95.319091796875,-93.49005745781793
489.4,158,489.4,173784,1094,380,0.001,0.26946577429771423,0.2572468416690826,0.244,173199,1.0545540726929903,0.6759333610534668,-90.98680114746094,-93.44882141113281,-91.64429473876953,-92.82113891601563
484.79,158,484.79,175323,1103,384,0.001,0.2792408764362335,0.27528900280594826,0.236,174738,0.38541907339524,0.24397024512290955,-94.85270690917969,-92.96498985290528,-95.51171875,-92.31530723571777
484.79,158,484.79,177323,1116,388,0.001,0.30093079805374146,0.27324391800165176,0.228,176738,0.455453399091959,0.24504992365837097,-90.94483947753906,-93.27780993652344,-91.6309585571289,-92.65481387329102
483.59,158,483.59,179203,1128,392,0.001,0.22491879761219025,0.2753765026989736,0.22,178618,0.4678612219463838,0.3633717894554138,-93.88715362548828,-93.24930584556178,-94.38197326660156,-92.64347763061524
479.58,158,479.58,180802,1138,396,0.001,0.31594616174697876,0.2760955036282539,0.212,180217,1.0356230375170707,0.2528492212295532,-92.39628601074219,-93.28153610229492,-93.06609344482422,-92.69621353149414
479.58,158,479.58,182802,1150,400,0.001,0.282320111989975,0.28417269426584246,0.204,182217,1.3574488890022038,0.2659238278865814,-93.10366821289062,-93.18512454223632,-93.67960357666016,-92.60541253662109
479.58,158,479.58,184802,1163,404,0.001,0.2985893487930298,0.27801856487989424,0.196,184217,1.188997258976102,0.10377579927444458,-93.11338806152344,-93.40534921264648,-93.69862365722656,-92.86043280029297
479.58,158,479.58,186802,1176,408,0.001,0.308930367231369,0.3457750852108002,0.188,186217,1.0626912137567996,0.38733911514282227,-91.9439697265625,-93.82567922973632,-92.5247573852539,-93.17562182617188
477.78,158,477.78,188622,1188,412,0.001,0.3308384120464325,0.28836584639549256,0.18,188217,1.061102350667119,0.24696487188339233,-94.83836364746094,-93.7328427734375,-95.43387603759766,-93.21378436279296
467.12,158,467.12,189556,1193,416,0.001,0.2989804744720459,0.32842870475201125,0.172,188971,0.5138817323225268,0.4949825406074524,-92.8797607421875,-93.62911833002326,-93.39400482177734,-93.06422141428745
467.12,158,467.12,191556,1206,420,0.001,0.35862812399864197,0.3322796071767807,0.164,190971,0.6683496906161308,0.5642156600952148,-94.23605346679688,-93.92849478149414,-94.82420349121094,-93.38355648803712
467.12,158,467.12,193556,1218,424,0.001,0.19162799417972565,0.2676829628944397,0.156,192971,1.0429035420119763,0.3876422047615051,-95.62461853027344,-93.45634201049805,-95.9235610961914,-93.03875677490234
467.12,158,467.12,195556,1231,428,0.001,0.4381455183029175,0.31142466074228287,0.148,194971,0.833052252471447,0.34994107484817505,-92.65689849853516,-93.37666342163087,-93.30535125732422,-92.91575482177734
467.12,158,467.12,197556,1243,432,0.001,0.31743064522743225,0.3025855820775032,0.14,196971,0.6073790770620108,0.16512836515903473,-91.23773956298828,-93.28167642211915,-91.68214416503906,-92.85805670166016
467.12,158,467.12,199556,1256,436,0.001,0.24388374388217926,0.27887874937057494,0.132,198971,0.4989511347338557,0.08456261456012726,-94.42337799072266,-93.0948388671875,-94.74530792236328,-92.72671878051757
467.12,158,467.12,201556,1268,440,0.001,0.371442049741745,0.3304317864179611,0.124,200971,0.28989476773142814,0.16225752234458923,-93.02002716064453,-93.40464682006836,-93.4806137084961,-92.99491165161133
467.12,158,467.12,203556,1281,444,0.001,0.32921525835990906,0.36105594277381897,0.116,202971,0.8993640364706517,0.19951623678207397,-93.89916229248047,-93.33266540527343,-94.28105163574219,-92.91384033203126
467.12,158,467.12,205556,1294,448,0.001,0.24982309341430664,0.26714891946315766,0.108,204971,0.8993594546616077,0.14526206254959106,-91.86044311523438,-92.7037474975586,-92.1302490234375,-92.41522677612305
467.12,158,467.12,207556,1306,452,0.001,0.4433523416519165,0.4541979715824127,0.1,206971,0.8587208519876003,0.447184681892395,-94.40525817871094,-93.57951663208007,-94.8486099243164,-93.1253186340332
464.57,158,464.57,209301,1317,456,0.001,0.454641193151474,0.35166936918971986,0.092,208716,1.5685616082074691,0.23498284816741943,-94.24298858642578,-93.20605840915587,-94.6612548828125,-92.8825227690906
461.43,158,461.43,210987,1328,460,0.001,0.22093507647514343,0.30001486802101135,0.084,210402,0.8383590424209834,0.5523898005485535,-92.54893493652344,-92.86625564575195,-92.7345199584961,-92.61424328613282
461.43,158,461.43,212987,1340,464,0.001,0.27709317207336426,0.30766999822854996,0.076,212402,0.6830553400814533,0.17167598009109497,-92.81930541992188,-92.89058590698242,-93.02989959716797,-92.6567568359375
461.43,158,461.43,214987,1353,468,0.001,0.24392537772655487,0.2908501480817795,0.068,214402,0.5761312406808138,0.2702336311340332,-93.53590393066406,-92.35792630004883,-93.70177459716797,-92.16014813232422
459.38,158,459.38,216782,1364,472,0.001,0.34945836663246155,0.41005098819732666,0.06,216197,1.0371673825979233,1.540632724761963,-92.78187561035156,-92.55484008789062,-92.9915542602539,-92.30880947875977
465.26,158,465.26,218687,1376,476,0.001,0.4903053939342499,0.35884049367904663,0.052,218102,0.36685393933951854,0.25081196427345276,-93.7763900756836,-92.33075564575195,-94.0313491821289,-92.14415850830078
469.03,158,469.03,220687,1389,480,0.001,0.26049843430519104,0.291819972217083,0.044,220102,0.5803155868947506,0.22996194660663605,-90.59796142578125,-92.2169418334961,-90.71257781982422,-92.0885408935547
465.32,158,465.32,221855,1398,484,0.001,0.3484438359737396,0.36926145984394715,0.036,221498,0.458857380185682,0.2915111780166626,-91.31593322753906,-92.3484484984143,-91.44137573242188,-92.21551423025603
460.75,158,460.75,223398,1406,488,0.001,0.4143167734146118,0.3974611562490463,0.028,222813,0.5911083231270313,0.37417012453079224,-87.49166107177734,-91.90860760498047,-87.607666015625,-91.79731842041015
