rollout/ep_rew_mean,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/MSE_losses,train/RL_loss,train/Main_losses,train/MSE_loss,train/ent_coef,train/actor_loss,train/critic_loss,train/n_updates,train/critic_los,train/Beta,train/ent_coef_loss,train/loss,train/learning_rate
467.87,89,444,467.87,1349,120806,0.2772313356399536,-87.25048065185547,-87.25048065185547,0.2772313356399536,0.013288704678416252,-87.25048065185547,0.14499372243881226,120705,0.14499372243881226,-0.0,0.3932642340660095,-87.25048065185547,0.001
467.87,89,448,467.87,1371,122806,0.27181267738342285,-89.56049346923828,-89.56049346923828,0.27181267738342285,0.015440686605870724,-89.56049346923828,0.060258649289608,122705,0.060258649289608,-0.0,-0.293414831161499,-89.56049346923828,0.001
467.87,89,452,467.87,1394,124806,0.24012058973312378,-91.93843841552734,-91.93843841552734,0.24012058973312378,0.01670103333890438,-91.93843841552734,0.08253008127212524,124705,0.08253008127212524,-0.0,-0.39427807927131653,-91.93843841552734,0.001
467.87,89,456,467.87,1416,126806,0.3143851161003113,-94.05224609375,-94.05224609375,0.3143851161003113,0.021538550034165382,-94.05224609375,0.06271642446517944,126705,0.06271642446517944,-0.0,-0.6566035747528076,-94.05224609375,0.001
467.87,89,460,467.87,1438,128806,0.24923373758792877,-92.81130981445312,-92.81130981445312,0.24923373758792877,0.009791582822799683,-92.81130981445312,0.19452953338623047,128705,0.19452953338623047,-0.0,0.03128031641244888,-92.81130981445312,0.001
467.87,89,464,467.87,1461,130806,0.19665996730327606,-91.9169921875,-91.9169921875,0.19665996730327606,0.010344650596380234,-91.9169921875,0.36871808767318726,130705,0.36871808767318726,-0.0,-1.7646645307540894,-91.9169921875,0.001
467.87,89,468,467.87,1483,132806,0.30085718631744385,-91.79120635986328,-91.79120635986328,0.30085718631744385,0.01117788814008236,-91.79120635986328,0.3445386290550232,132705,0.3445386290550232,-0.0,0.335551917552948,-91.79120635986328,0.001
467.87,89,472,467.87,1505,134806,0.19150632619857788,-91.46932983398438,-91.46932983398438,0.19150632619857788,0.007962626405060291,-91.46932983398438,0.0614461675286293,134705,0.0614461675286293,-0.0,-0.14487475156784058,-91.46932983398438,0.001
467.87,89,476,467.87,1528,136806,0.23037821054458618,-92.6283187866211,-92.6283187866211,0.23037821054458618,0.010454036295413971,-92.6283187866211,0.4244803786277771,136705,0.4244803786277771,-0.0,0.1952355057001114,-92.6283187866211,0.001
467.87,89,480,467.87,1550,138806,0.17829398810863495,-93.06306457519531,-93.06306457519531,0.17829398810863495,0.007156992796808481,-93.06306457519531,0.10196375101804733,138705,0.10196375101804733,-0.0,-0.1732446849346161,-93.06306457519531,0.001
466.01,89,484,466.01,1570,140620,0.3346571922302246,-90.31341552734375,-90.31341552734375,0.3346571922302246,0.011440006084740162,-90.31341552734375,0.2633940577507019,140519,0.2633940577507019,-0.0,0.8248499631881714,-90.31341552734375,0.001
474.37,89,488,474.37,1593,142620,0.24829833209514618,-91.342041015625,-91.342041015625,0.24829833209514618,0.008833400905132294,-91.342041015625,0.1002551019191742,142519,0.1002551019191742,-0.0,-0.24218857288360596,-91.342041015625,0.001
475.75,89,492,475.75,1615,144620,0.16712965071201324,-91.20115661621094,-91.20115661621094,0.16712965071201324,0.007129770703613758,-91.20115661621094,17.06301498413086,144519,17.06301498413086,-0.0,0.164762943983078,-91.20115661621094,0.001
484.74,89,496,484.74,1637,146620,0.2336294949054718,-91.48414611816406,-91.48414611816406,0.2336294949054718,0.008140555582940578,-91.48414611816406,0.3683367371559143,146519,0.3683367371559143,-0.0,-0.7466638088226318,-91.48414611816406,0.001
494.59,89,500,494.59,1659,148602,0.28916028141975403,-92.49301147460938,-92.49301147460938,0.28916028141975403,0.010788983665406704,-92.49301147460938,0.04814218729734421,148501,0.04814218729734421,-0.0,0.8464772701263428,-92.49301147460938,0.001
497.96,89,504,497.96,1681,150602,0.2060611993074417,-92.31830596923828,-92.31830596923828,0.2060611993074417,0.010967406444251537,-92.31830596923828,2.155043601989746,150501,2.155043601989746,-0.0,-0.6602073907852173,-92.31830596923828,0.001
497.96,89,508,497.96,1704,152602,0.22401568293571472,-92.04083251953125,-92.04083251953125,0.22401568293571472,0.009106691926717758,-92.04083251953125,0.07690015435218811,152501,0.07690015435218811,-0.0,0.28946030139923096,-92.04083251953125,0.001
497.96,89,512,497.96,1726,154602,0.2534122169017792,-92.85094451904297,-92.85094451904297,0.2534122169017792,0.010842083021998405,-92.85094451904297,0.06416871398687363,154501,0.06416871398687363,-0.0,-0.41667044162750244,-92.85094451904297,0.001
497.96,89,516,497.96,1749,156602,0.2746947407722473,-92.91747283935547,-92.91747283935547,0.2746947407722473,0.002952980576083064,-92.91747283935547,0.23965083062648773,156501,0.23965083062648773,-0.0,0.5127819776535034,-92.91747283935547,0.001
497.96,89,520,497.96,1771,158602,0.23787343502044678,-91.98600769042969,-91.98600769042969,0.23787343502044678,0.007801990024745464,-91.98600769042969,0.0729190781712532,158501,0.0729190781712532,-0.0,-0.7192692756652832,-91.98600769042969,0.001
494.09,89,524,494.09,1789,160215,0.37145406007766724,-94.98644256591797,-94.98644256591797,0.37145406007766724,0.0069203488528728485,-94.98644256591797,0.07073862850666046,160114,0.07073862850666046,-0.0,0.1144111156463623,-94.98644256591797,0.001
494.09,89,528,494.09,1811,162215,0.2511069178581238,-92.79510498046875,-92.79510498046875,0.2511069178581238,0.0069274636916816235,-92.79510498046875,0.7138458490371704,162114,0.7138458490371704,-0.0,-0.13907542824745178,-92.79510498046875,0.001
485.88,89,532,485.88,1824,163394,0.27879828214645386,-94.68352508544922,-94.68352508544922,0.27879828214645386,0.012304297648370266,-94.68352508544922,0.12172950804233551,163293,0.12172950804233551,-0.0,-1.347560167312622,-94.68352508544922,0.001
482.4,89,536,482.4,1843,165046,0.2481744885444641,-95.18110656738281,-95.18110656738281,0.2481744885444641,0.010381890460848808,-95.18110656738281,0.1477806270122528,164945,0.1477806270122528,-0.0,-0.44353562593460083,-95.18110656738281,0.001
482.4,89,540,482.4,1865,167046,0.3027653694152832,-92.51361083984375,-92.51361083984375,0.3027653694152832,0.011107582598924637,-92.51361083984375,0.07104591280221939,166945,0.07104591280221939,-0.0,-0.5180225968360901,-92.51361083984375,0.001
482.4,89,544,482.4,1888,169046,0.3508748412132263,-94.00340270996094,-94.00340270996094,0.3508748412132263,0.012565814889967442,-94.00340270996094,0.05879520624876022,168945,0.05879520624876022,-0.0,-0.45913365483283997,-94.00340270996094,0.001
482.4,89,548,482.4,1910,171046,0.33577561378479004,-93.1999282836914,-93.1999282836914,0.33577561378479004,0.01155026163905859,-93.1999282836914,0.1258300393819809,170945,0.1258300393819809,-0.0,0.016878843307495117,-93.1999282836914,0.001
479.84,89,552,479.84,1929,172790,0.23199592530727386,-94.3419189453125,-94.3419189453125,0.23199592530727386,0.010898950509727001,-94.3419189453125,0.2605200707912445,172689,0.2605200707912445,-0.0,-0.9988120794296265,-94.3419189453125,0.001
479.84,89,556,479.84,1952,174790,0.2585117816925049,-93.51348114013672,-93.51348114013672,0.2585117816925049,0.009294718503952026,-93.51348114013672,0.2073822021484375,174689,0.2073822021484375,-0.0,1.5337849855422974,-93.51348114013672,0.001
479.84,89,560,479.84,1974,176790,0.4005190134048462,-92.29499053955078,-92.29499053955078,0.4005190134048462,0.011148318648338318,-92.29499053955078,0.3371124267578125,176689,0.3371124267578125,-0.0,-0.45307689905166626,-92.29499053955078,0.001
479.84,89,564,479.84,1996,178790,0.3192022442817688,-94.09508514404297,-94.09508514404297,0.3192022442817688,0.010592522099614143,-94.09508514404297,0.07831259071826935,178689,0.07831259071826935,-0.0,0.4642852246761322,-94.09508514404297,0.001
479.84,89,568,479.84,2019,180790,0.28109627962112427,-94.64009094238281,-94.64009094238281,0.28109627962112427,0.010391196236014366,-94.64009094238281,0.649530291557312,180689,0.649530291557312,-0.0,0.8550416231155396,-94.64009094238281,0.001
479.84,89,572,479.84,2041,182790,0.2019614726305008,-96.49198913574219,-96.49198913574219,0.2019614726305008,0.007661216892302036,-96.49198913574219,0.12015154957771301,182689,0.12015154957771301,-0.0,0.27738356590270996,-96.49198913574219,0.001
479.84,89,576,479.84,2063,184790,0.329362154006958,-93.59407806396484,-93.59407806396484,0.329362154006958,0.009288648143410683,-93.59407806396484,0.21802592277526855,184689,0.21802592277526855,-0.0,0.2637869417667389,-93.59407806396484,0.001
479.84,89,580,479.84,2086,186790,0.2272552251815796,-95.5278091430664,-95.5278091430664,0.2272552251815796,0.006951086688786745,-95.5278091430664,0.1993429958820343,186689,0.1993429958820343,-0.0,-0.8623660802841187,-95.5278091430664,0.001
481.7,89,584,481.7,2108,188790,0.2220509648323059,-91.57994842529297,-91.57994842529297,0.2220509648323059,0.007830091752111912,-91.57994842529297,0.04338177666068077,188689,0.04338177666068077,-0.0,-0.6542761921882629,-91.57994842529297,0.001
481.7,89,588,481.7,2130,190790,0.24871709942817688,-93.29158782958984,-93.29158782958984,0.24871709942817688,0.00530430069193244,-93.29158782958984,0.06945855170488358,190689,0.06945855170488358,-0.0,0.03044399619102478,-93.29158782958984,0.001
481.7,89,592,481.7,2153,192790,0.32452285289764404,-93.73294067382812,-93.73294067382812,0.32452285289764404,0.007448116317391396,-93.73294067382812,0.09614754468202591,192689,0.09614754468202591,-0.0,0.5343201160430908,-93.73294067382812,0.001
481.7,89,596,481.7,2175,194790,0.2983953654766083,-94.31561279296875,-94.31561279296875,0.2983953654766083,0.009385385550558567,-94.31561279296875,0.06472807377576828,194689,0.06472807377576828,-0.0,-0.8191869258880615,-94.31561279296875,0.001
481.88,89,600,481.88,2197,196790,0.30476588010787964,-94.65289306640625,-94.65289306640625,0.30476588010787964,0.008282313123345375,-94.65289306640625,3.194822072982788,196689,3.194822072982788,-0.0,-0.42016327381134033,-94.65289306640625,0.001
481.88,89,604,481.88,2219,198790,0.34111887216567993,-94.65687561035156,-94.65687561035156,0.34111887216567993,0.015835141763091087,-94.65687561035156,4.747091293334961,198689,4.747091293334961,-0.0,-0.30823105573654175,-94.65687561035156,0.001
481.88,89,608,481.88,2242,200790,0.37927767634391785,-94.07608032226562,-94.07608032226562,0.37927767634391785,0.010276337154209614,-94.07608032226562,0.3691580891609192,200689,0.3691580891609192,-0.0,0.4066975712776184,-94.07608032226562,0.001
481.88,89,612,481.88,2264,202790,0.5203303098678589,-95.14307403564453,-95.14307403564453,0.5203303098678589,0.026878753677010536,-95.14307403564453,0.05989117547869682,202689,0.05989117547869682,-0.0,0.07044699788093567,-95.14307403564453,0.001
481.88,89,616,481.88,2287,204790,0.421603798866272,-92.98513793945312,-92.98513793945312,0.421603798866272,0.013187121599912643,-92.98513793945312,0.1322965770959854,204689,0.1322965770959854,-0.0,-0.10810250043869019,-92.98513793945312,0.001
481.88,89,620,481.88,2309,206790,0.35145020484924316,-95.768310546875,-95.768310546875,0.35145020484924316,0.015270297415554523,-95.768310546875,0.09510492533445358,206689,0.09510492533445358,-0.0,-0.31154072284698486,-95.768310546875,0.001
485.75,89,624,485.75,2332,208790,0.2996596395969391,-93.87416076660156,-93.87416076660156,0.2996596395969391,0.008697870187461376,-93.87416076660156,0.06663528829813004,208689,0.06663528829813004,-0.0,-0.36558860540390015,-93.87416076660156,0.001
485.75,89,628,485.75,2354,210790,0.3497282862663269,-96.20884704589844,-96.20884704589844,0.3497282862663269,0.009002321399748325,-96.20884704589844,0.1106315553188324,210689,0.1106315553188324,-0.0,0.5625114440917969,-96.20884704589844,0.001
493.96,89,632,493.96,2376,212790,0.37935417890548706,-97.05631256103516,-97.05631256103516,0.37935417890548706,0.017255758866667747,-97.05631256103516,2.755047082901001,212689,2.755047082901001,-0.0,-0.4966091811656952,-97.05631256103516,0.001
497.44,89,636,497.44,2399,214790,0.49078798294067383,-96.62909698486328,-96.62909698486328,0.49078798294067383,0.020718682557344437,-96.62909698486328,0.04062957316637039,214689,0.04062957316637039,-0.0,0.2738204896450043,-96.62909698486328,0.001
497.44,89,640,497.44,2421,216790,0.41498854756355286,-96.59217071533203,-96.59217071533203,0.41498854756355286,0.03235098347067833,-96.59217071533203,0.43494680523872375,216689,0.43494680523872375,-0.0,-0.6612765192985535,-96.59217071533203,0.001
497.44,89,644,497.44,2443,218790,0.4817485809326172,-97.26758575439453,-97.26758575439453,0.4817485809326172,0.02137164957821369,-97.26758575439453,1.9622719287872314,218689,1.9622719287872314,-0.0,0.547924280166626,-97.26758575439453,0.001
497.44,89,648,497.44,2466,220790,0.425627201795578,-97.90699768066406,-97.90699768066406,0.425627201795578,0.016581514850258827,-97.90699768066406,0.03857380524277687,220689,0.03857380524277687,-0.0,-0.6541420817375183,-97.90699768066406,0.001
500.0,89,652,500.0,2488,222790,0.4205400347709656,-98.79312133789062,-98.79312133789062,0.4205400347709656,0.012929198332130909,-98.79312133789062,0.24317777156829834,222689,0.24317777156829834,-0.0,-0.3154189884662628,-98.79312133789062,0.001
500.0,89,656,500.0,2510,224790,0.5179052352905273,-99.65006256103516,-99.65006256103516,0.5179052352905273,0.01173986867070198,-99.65006256103516,0.02854735776782036,224689,0.02854735776782036,-0.0,0.8885579705238342,-99.65006256103516,0.001
500.0,89,660,500.0,2532,226790,0.4251967668533325,-100.73316955566406,-100.73316955566406,0.4251967668533325,0.018148651346564293,-100.73316955566406,0.05946875363588333,226689,0.05946875363588333,-0.0,-0.6768077611923218,-100.73316955566406,0.001
500.0,89,664,500.0,2555,228790,0.5565415620803833,-100.92933654785156,-100.92933654785156,0.5565415620803833,0.024709681048989296,-100.92933654785156,0.06491446495056152,228689,0.06491446495056152,-0.0,0.6574928164482117,-100.92933654785156,0.001
500.0,89,668,500.0,2577,230790,0.18660323321819305,-101.58934020996094,-101.58934020996094,0.18660323321819305,0.009067123755812645,-101.58934020996094,0.07071015983819962,230689,0.07071015983819962,-0.0,-0.0074300616979599,-101.58934020996094,0.001
500.0,89,672,500.0,2599,232790,0.3141985833644867,-96.68060302734375,-96.68060302734375,0.3141985833644867,0.010996842756867409,-96.68060302734375,0.06616927683353424,232689,0.06616927683353424,-0.0,-0.4119749665260315,-96.68060302734375,0.001
500.0,89,676,500.0,2622,234790,0.4177490472793579,-98.62896728515625,-98.62896728515625,0.4177490472793579,0.008325805887579918,-98.62896728515625,0.02719777636229992,234689,0.02719777636229992,-0.0,-0.1510125994682312,-98.62896728515625,0.001
500.0,89,680,500.0,2644,236790,0.4935950040817261,-100.54313659667969,-100.54313659667969,0.4935950040817261,0.009389916434884071,-100.54313659667969,0.0238508228212595,236689,0.0238508228212595,-0.0,0.8608591556549072,-100.54313659667969,0.001
500.0,89,684,500.0,2667,238790,0.6506084203720093,-97.90560150146484,-97.90560150146484,0.6506084203720093,0.013925155624747276,-97.90560150146484,0.06541089713573456,238689,0.06541089713573456,-0.0,2.296947717666626,-97.90560150146484,0.001
500.0,89,688,500.0,2689,240790,0.2545933425426483,-98.52156066894531,-98.52156066894531,0.2545933425426483,0.008006219752132893,-98.52156066894531,0.0377030223608017,240689,0.0377030223608017,-0.0,-1.0228321552276611,-98.52156066894531,0.001
500.0,89,692,500.0,2711,242790,0.38866961002349854,-97.72013854980469,-97.72013854980469,0.38866961002349854,0.005872034002095461,-97.72013854980469,0.03391440957784653,242689,0.03391440957784653,-0.0,0.008849695324897766,-97.72013854980469,0.001
500.0,89,696,500.0,2734,244790,0.426640123128891,-97.67971801757812,-97.67971801757812,0.426640123128891,0.016392022371292114,-97.67971801757812,0.046583592891693115,244689,0.046583592891693115,-0.0,-0.525478720664978,-97.67971801757812,0.001
500.0,89,700,500.0,2756,246790,0.36674046516418457,-97.45606231689453,-97.45606231689453,0.36674046516418457,0.010392227210104465,-97.45606231689453,0.0929846316576004,246689,0.0929846316576004,-0.0,-0.6118559837341309,-97.45606231689453,0.001
500.0,89,704,500.0,2779,248790,0.24120581150054932,-99.29803466796875,-99.29803466796875,0.24120581150054932,0.00457885954529047,-99.29803466796875,0.05932176113128662,248689,0.05932176113128662,-0.0,-0.5153636336326599,-99.29803466796875,0.001
500.0,89,708,500.0,2801,250790,0.22334350645542145,-99.58731842041016,-99.58731842041016,0.22334350645542145,0.004278778564184904,-99.58731842041016,0.05472851172089577,250689,0.05472851172089577,-0.0,-1.2254376411437988,-99.58731842041016,0.001
500.0,89,712,500.0,2823,252790,0.22239284217357635,-99.92317199707031,-99.92317199707031,0.22239284217357635,0.0038086939603090286,-99.92317199707031,18.39971160888672,252689,18.39971160888672,-0.0,-1.3185279369354248,-99.92317199707031,0.001
500.0,89,716,500.0,2846,254790,0.2974020838737488,-95.880615234375,-95.880615234375,0.2974020838737488,0.003121358575299382,-95.880615234375,0.1959049105644226,254689,0.1959049105644226,-0.0,1.7424578666687012,-95.880615234375,0.001
500.0,89,720,500.0,2868,256790,0.19580870866775513,-96.79006958007812,-96.79006958007812,0.19580870866775513,0.0025905403308570385,-96.79006958007812,0.4296219050884247,256689,0.4296219050884247,-0.0,-1.0159521102905273,-96.79006958007812,0.001
500.0,89,724,500.0,2890,258790,0.2831355333328247,-96.637451171875,-96.637451171875,0.2831355333328247,0.0020425247494131327,-96.637451171875,0.02270813100039959,258689,0.02270813100039959,-0.0,1.077775239944458,-96.637451171875,0.001
500.0,89,728,500.0,2912,260790,0.2507748603820801,-96.9820785522461,-96.9820785522461,0.2507748603820801,0.003662832546979189,-96.9820785522461,0.03285866230726242,260689,0.03285866230726242,-0.0,0.43875396251678467,-96.9820785522461,0.001
500.0,89,732,500.0,2935,262790,0.19002637267112732,-97.39275360107422,-97.39275360107422,0.19002637267112732,0.006552983075380325,-97.39275360107422,0.038214340806007385,262689,0.038214340806007385,-0.0,-1.4992338418960571,-97.39275360107422,0.001
500.0,89,736,500.0,2957,264790,0.18852660059928894,-98.42384338378906,-98.42384338378906,0.18852660059928894,0.0042577278800308704,-98.42384338378906,1.2350382804870605,264689,1.2350382804870605,-0.0,0.2972137928009033,-98.42384338378906,0.001
500.0,89,740,500.0,2979,266790,0.2514112889766693,-98.52790832519531,-98.52790832519531,0.2514112889766693,0.003758686129003763,-98.52790832519531,0.03459221124649048,266689,0.03459221124649048,-0.0,-0.3448583483695984,-98.52790832519531,0.001
500.0,89,744,500.0,3002,268790,0.22678431868553162,-99.31932067871094,-99.31932067871094,0.22678431868553162,0.003289679065346718,-99.31932067871094,0.15962842106819153,268689,0.15962842106819153,-0.0,-1.1687426567077637,-99.31932067871094,0.001
500.0,89,748,500.0,3024,270790,0.19122599065303802,-97.67292785644531,-97.67292785644531,0.19122599065303802,0.004218209069222212,-97.67292785644531,0.038450099527835846,270689,0.038450099527835846,-0.0,0.027660906314849854,-97.67292785644531,0.001
500.0,89,752,500.0,3046,272790,0.2951692044734955,-97.63133239746094,-97.63133239746094,0.2951692044734955,0.0042923083528876305,-97.63133239746094,0.018489358946681023,272689,0.018489358946681023,-0.0,2.3129611015319824,-97.63133239746094,0.001
500.0,89,756,500.0,3069,274790,0.24523329734802246,-96.06607055664062,-96.06607055664062,0.24523329734802246,0.003605410922318697,-96.06607055664062,0.03172406554222107,274689,0.03172406554222107,-0.0,0.2244681864976883,-96.06607055664062,0.001
498.79,89,760,498.79,3090,276669,0.2649104595184326,-95.899169921875,-95.899169921875,0.2649104595184326,0.0039970120415091515,-95.899169921875,0.023796994239091873,276568,0.023796994239091873,-0.0,-0.8775546550750732,-95.899169921875,0.001
498.7,89,764,498.7,3112,278660,0.1811090111732483,-95.56884765625,-95.56884765625,0.1811090111732483,0.0036325990222394466,-95.56884765625,0.05419570952653885,278559,0.05419570952653885,-0.0,1.3147192001342773,-95.56884765625,0.001
496.1,89,768,496.1,3132,280400,0.28523534536361694,-96.71295928955078,-96.71295928955078,0.28523534536361694,0.0027574291452765465,-96.71295928955078,0.027997255325317383,280299,0.027997255325317383,-0.0,0.021114647388458252,-96.71295928955078,0.001
492.36,89,772,492.36,3150,282026,0.2538323402404785,-95.05914306640625,-95.05914306640625,0.2538323402404785,0.00479493010789156,-95.05914306640625,0.03987910971045494,281925,0.03987910971045494,-0.0,-0.010403916239738464,-95.05914306640625,0.001
489.12,89,776,489.12,3169,283702,0.14337104558944702,-97.91441345214844,-97.91441345214844,0.14337104558944702,0.005091560073196888,-97.91441345214844,0.6518266201019287,283601,0.6518266201019287,-0.0,-1.089949131011963,-97.91441345214844,0.001
489.12,89,780,489.12,3191,285702,0.25519537925720215,-96.82928466796875,-96.82928466796875,0.25519537925720215,0.0029945187270641327,-96.82928466796875,0.05712631344795227,285601,0.05712631344795227,-0.0,0.5981270670890808,-96.82928466796875,0.001
489.12,89,784,489.12,3213,287702,0.561348557472229,-95.56817626953125,-95.56817626953125,0.561348557472229,0.009247362613677979,-95.56817626953125,0.027208123356103897,287601,0.027208123356103897,-0.0,1.591568946838379,-95.56817626953125,0.001
489.12,89,788,489.12,3236,289702,0.5621231198310852,-98.478271484375,-98.478271484375,0.5621231198310852,0.007821054197847843,-98.478271484375,0.04225940257310867,289601,0.04225940257310867,-0.0,0.12725064158439636,-98.478271484375,0.001
489.12,89,792,489.12,3258,291702,0.38010841608047485,-96.91661071777344,-96.91661071777344,0.38010841608047485,0.004084648098796606,-96.91661071777344,0.13096368312835693,291601,0.13096368312835693,-0.0,-0.155846506357193,-96.91661071777344,0.001
486.78,89,796,486.78,3278,293468,0.1866934895515442,-97.5544204711914,-97.5544204711914,0.1866934895515442,0.0031321682035923004,-97.5544204711914,0.02146379090845585,293367,0.02146379090845585,-0.0,1.6277432441711426,-97.5544204711914,0.001
486.78,89,800,486.78,3300,295468,0.20036034286022186,-97.23823547363281,-97.23823547363281,0.20036034286022186,0.004557397216558456,-97.23823547363281,0.03326038271188736,295367,0.03326038271188736,-0.0,-2.3306775093078613,-97.23823547363281,0.001
486.78,89,804,486.78,3322,297468,0.16890773177146912,-97.29165649414062,-97.29165649414062,0.16890773177146912,0.004070483613759279,-97.29165649414062,0.45405256748199463,297367,0.45405256748199463,-0.0,-1.35917329788208,-97.29165649414062,0.001
486.78,89,808,486.78,3346,299468,0.2186415195465088,-95.40797424316406,-95.40797424316406,0.2186415195465088,0.004553788807243109,-95.40797424316406,8.97221851348877,299367,8.97221851348877,-0.0,-0.4684227406978607,-95.40797424316406,0.001
