rollout/ep_len_mean,time/episodes,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/RL_loss,train/actor_loss,train/loss,train/Main_losses,train/MSE_losses,train/critic_loss,train/n_updates,train/learning_rate,train/critic_los,train/Beta,train/MSE_loss
739.27,1080,159,5132,820922,274.37101160000003,-17.472118377685547,-16.921740200645043,-17.472118377685547,-16.921740200645043,1.2661434849626139,1.6152939543078997,811286,0.001,0.21580398082733154,-0.0,1.390291690826416
739.09,1084,159,5151,824025,274.38500442000003,-16.63640022277832,-16.907598126240266,-16.63640022277832,-16.907598126240266,1.2172703281427042,1.6037212317761702,814323,0.001,1.2398533821105957,-0.0,1.2184169292449951
744.2,1088,159,5171,827223,277.46629712,-18.07117462158203,-16.91959689688806,-18.07117462158203,-16.91959689688806,1.2220283136775456,1.5433798187338827,817501,0.001,0.20907467603683472,-0.0,1.2069916725158691
744.82,1092,159,5192,830408,277.5654175,-17.675397872924805,-16.85913585469047,-17.675397872924805,-16.85913585469047,1.271595035644776,1.6507157466329514,820757,0.001,13.327608108520508,-0.0,1.1613469123840332
748.94,1096,159,5211,833463,280.83639265,-16.87476921081543,-16.923456060125474,-16.87476921081543,-16.923456060125474,1.2678665586925568,1.5484368559444315,823820,0.001,1.8625922203063965,-0.0,1.2892251014709473
749.24,1100,159,5231,836687,281.07169448999997,-17.63286781311035,-16.928288074048517,-17.63286781311035,-16.928288074048517,1.2746474399755965,1.570247795715095,826948,0.001,0.2900344133377075,-0.0,1.2391563653945923
746.18,1104,159,5250,839585,281.40581109,-17.896484375,-17.007387702307934,-17.896484375,-17.007387702307934,1.2114903788511937,1.507186092398954,829962,0.001,0.3988427221775055,-0.0,1.2359064817428589
738.52,1108,159,5268,842501,282.02164712,-15.951375007629395,-17.050424123257798,-15.951375007629395,-17.050424123257798,1.24343629736683,1.2833473764799395,832868,0.001,0.36733129620552063,-0.0,1.269053339958191
734.4,1112,159,5287,845466,282.32791652000003,-16.988880157470703,-17.11742208824783,-16.988880157470703,-17.11742208824783,1.2816283212659136,1.6947984565227776,835862,0.001,0.21907533705234528,-0.0,1.35076105594635
727.06,1116,159,5302,847983,279.47177293,-17.447969436645508,-17.100075665642233,-17.447969436645508,-17.100075665642233,1.265062328487794,1.5394021148217696,838317,0.001,0.4716613292694092,-0.0,1.2494152784347534
723.88,1120,159,5321,850979,279.87852343,-16.9099178314209,-17.13218707335907,-16.9099178314209,-17.13218707335907,1.268321853183822,1.5226158516578998,841315,0.001,7.86904239654541,-0.0,1.1731791496276855
732.24,1124,159,5340,853933,286.66557193999995,-17.82442283630371,-17.1532329480942,-17.82442283630371,-17.1532329480942,1.2778385407304111,1.4954652856831272,844311,0.001,0.551058828830719,-0.0,1.2837989330291748
734.34,1128,159,5357,856597,289.79523428,-18.235776901245117,-17.24028951471502,-18.235776901245117,-17.24028951471502,1.2246235090182176,1.725422381427257,846985,0.001,0.2964133620262146,-0.0,1.2666341066360474
731.56,1132,159,5374,858854,289.61824652,-16.825927734375,-17.252866863858873,-16.825927734375,-17.252866863858873,1.26310918227486,1.7322439361957536,849841,0.001,0.5020241737365723,-0.0,1.3503679037094116
717.25,1136,159,5381,860507,281.79921715,-18.123214721679688,-17.27329785483224,-18.123214721679688,-17.27329785483224,1.270894279028033,1.6893985629910706,850893,0.001,2.9876365661621094,-0.0,1.3967640399932861
715.94,1140,159,5400,863430,281.98308234,-16.856273651123047,-17.254527160099574,-16.856273651123047,-17.254527160099574,1.317455396450386,1.7834806801780823,853809,0.001,2.2005982398986816,-0.0,1.3312770128250122
713.57,1144,159,5418,866404,280.97515678999997,-17.849180221557617,-17.31642722560935,-17.849180221557617,-17.31642722560935,1.3240868163435426,1.7225955304472822,856732,0.001,6.644972324371338,-0.0,1.2924832105636597
711.66,1148,159,5437,869292,281.18446625,-17.7454833984375,-17.298653589642566,-17.7454833984375,-17.298653589642566,1.2781187116127948,1.6188209151302504,859673,0.001,0.24942909181118011,-0.0,1.3501451015472412
712.95,1152,159,5454,872102,281.74709714,-17.84457778930664,-17.40714024801324,-17.84457778930664,-17.40714024801324,1.278293444727459,1.5941535257266144,862466,0.001,0.23115602135658264,-0.0,1.1726319789886475
714.56,1156,159,5474,875166,283.0415115200001,-16.05145263671875,-17.354449027495857,-16.05145263671875,-17.354449027495857,1.3070142476658546,1.55565424219593,865517,0.001,0.9126678705215454,-0.0,1.5966707468032837
713.84,1160,159,5492,878116,283.21429156,-16.10677719116211,-17.343064516381112,-16.10677719116211,-17.343064516381112,1.1970107168200201,1.6455285744703956,868475,0.001,6.494297981262207,-0.0,1.348751187324524
711.58,1164,159,5510,880838,281.43373320999996,-17.137418746948242,-17.29140249798807,-17.137418746948242,-17.29140249798807,1.287130844057276,1.7284240472731711,871214,0.001,0.3838839530944824,-0.0,1.1903141736984253
710.95,1168,159,5528,883742,280.15477734,-18.198795318603516,-17.363609850406647,-18.198795318603516,-17.363609850406647,1.2634187227425475,1.8508309707782853,874104,0.001,0.15064774453639984,-0.0,1.3055716753005981
710.4,1172,159,5546,886619,281.73133879,-17.37812042236328,-17.35903208853421,-17.37812042236328,-17.35903208853421,1.2346542806959537,1.9567317830403699,877013,0.001,0.7222709059715271,-0.0,1.087140440940857
709.36,1176,159,5565,889575,281.97163228,-17.847087860107422,-17.438665420861255,-17.847087860107422,-17.438665420861255,1.238776821492496,1.9840314240769716,879955,0.001,0.1714029312133789,-0.0,1.2460663318634033
715.8,1180,159,5583,892502,286.27623622,-17.833498001098633,-17.45082667795817,-17.833498001098633,-17.45082667795817,1.1857496115366617,1.915492989251839,882867,0.001,0.22556403279304504,-0.0,1.0060558319091797
714.09,1184,159,5601,895434,286.57500209,-16.122114181518555,-17.63276408700382,-16.122114181518555,-17.63276408700382,1.1779701802182325,1.7232078089812064,885806,0.001,1.7105576992034912,-0.0,1.2470835447311401
710.99,1188,159,5620,898322,286.86946691,-18.34980583190918,-17.70902030647299,-18.34980583190918,-17.70902030647299,1.226040791502238,1.6884191161991826,888715,0.001,0.8113498687744141,-0.0,1.1714839935302734
703.66,1192,159,5637,900774,284.13956913999994,-18.502819061279297,-17.83653345779634,-18.502819061279297,-17.83653345779634,1.2091504708142349,1.6046524378667835,891561,0.001,0.22682443261146545,-0.0,1.081496238708496
701.04,1196,159,5653,903567,284.40245249,-17.34823226928711,-17.749135274258588,-17.34823226928711,-17.749135274258588,1.200151885990427,1.957680256724614,893968,0.001,3.0247645378112793,-0.0,1.1634178161621094
695.82,1200,159,5669,906269,281.98723787,-17.472253799438477,-17.908250957727432,-17.472253799438477,-17.908250957727432,1.2082287278026342,1.6874851373889084,896532,0.001,0.5127921104431152,-0.0,1.181781530380249
696.62,1204,159,5688,909247,281.95185193,-18.934768676757812,-17.99606683134367,-18.934768676757812,-17.99606683134367,1.091301003980903,1.8695000411224598,899591,0.001,0.17706751823425293,-0.0,1.0354632139205933
697.18,1208,159,5707,912219,281.89527017,-18.569622039794922,-17.978488538071915,-18.569622039794922,-17.978488538071915,1.1916529887431377,1.876003850497778,902541,0.001,0.4256688356399536,-0.0,1.1328293085098267
696.44,1212,159,5726,915110,281.96014930999996,-18.7713565826416,-18.024690126968643,-18.7713565826416,-18.024690126968643,1.1271049484694744,1.8419191564192894,905497,0.001,0.8716789484024048,-0.0,1.09290611743927
698.48,1216,159,5744,917831,282.90520552000004,-17.8930606842041,-18.147336267445187,-17.8930606842041,-18.147336267445187,1.1978732084574766,1.6087150073418879,908401,0.001,1.0749170780181885,-0.0,1.1316468715667725
698.02,1220,159,5762,920781,282.83589135,-18.782094955444336,-18.242369068014906,-18.782094955444336,-18.242369068014906,1.2004245669042843,1.5400597898921926,911148,0.001,8.894725799560547,-0.0,1.1759333610534668
697.84,1224,159,5780,923717,282.76488315,-19.019105911254883,-18.21656149822277,-19.019105911254883,-18.21656149822277,1.1690021024628,1.5090416001084332,914063,0.001,0.8043637275695801,-0.0,0.9775559902191162
700.21,1228,159,5798,926618,284.85709866,-19.256765365600586,-18.267400586572233,-19.256765365600586,-18.267400586572233,1.1555221487996334,1.6241394126833963,916985,0.001,9.331604957580566,-0.0,0.9579063057899475
703.45,1232,159,5817,929199,284.7731822,-18.056886672973633,-18.173140357826462,-18.056886672973633,-18.173140357826462,1.1247028932984928,1.5600392625532309,919891,0.001,8.925081253051758,-0.0,1.0357897281646729
716.75,1236,159,5833,932182,292.90175125,-17.582843780517578,-18.13748948745306,-17.582843780517578,-18.13748948745306,1.1039101068156858,1.5754522155476374,922521,0.001,0.10392932593822479,-0.0,1.159332275390625
710.84,1240,159,5852,934514,287.47041286,-18.521181106567383,-18.0785813831405,-18.521181106567383,-18.0785813831405,1.0684086942132405,1.522956956341757,925468,0.001,0.8970478177070618,-0.0,1.0027413368225098
691.45,1244,159,5859,935549,276.0149003,-17.93608283996582,-17.75016390892767,-17.93608283996582,-17.75016390892767,1.1636591284505782,1.2607814262880654,926580,0.001,0.1682862937450409,-0.0,1.124124526977539
679.56,1248,159,5865,937248,267.56557008,-17.015300750732422,-17.78674433800805,-17.015300750732422,-17.78674433800805,1.2022185150406806,2.178521309443414,927581,0.001,0.23097378015518188,-0.0,1.3923486471176147
679.92,1252,159,5884,940094,269.70629497,-17.34604263305664,-17.897949078662247,-17.34604263305664,-17.897949078662247,1.1689054481053756,1.944408568979825,930464,0.001,0.4774211645126343,-0.0,1.0483070611953735
673.22,1256,159,5901,942488,266.33496800000006,-18.20682716369629,-17.9674079917198,-18.20682716369629,-17.9674079917198,1.2179908230900764,1.6411861539255757,933360,0.001,0.15423670411109924,-0.0,1.1300678253173828
667.74,1260,159,5917,944890,262.67630637999997,-18.059446334838867,-17.987086559596815,-18.059446334838867,-17.987086559596815,1.1840512727436265,1.8248535024100228,935801,0.001,0.09442056715488434,-0.0,1.119853138923645
664.57,1264,159,5931,947295,259.86259741,-18.707015991210938,-17.958599238168624,-18.707015991210938,-17.958599238168624,1.1234620710213978,1.670271260615727,937968,0.001,0.11233579367399216,-0.0,0.9934859871864319
665.27,1268,159,5948,950269,261.2414949,-18.14077377319336,-17.977218037559872,-18.14077377319336,-17.977218037559872,1.1225827817155534,1.6031543515539135,940622,0.001,0.7105447053909302,-0.0,1.061227560043335
663.08,1272,159,5966,952927,257.57028648,-17.28181266784668,-17.98157339749271,-17.28181266784668,-17.98157339749271,1.1406454494554703,1.8020625077188015,943580,0.001,3.66986083984375,-0.0,1.2073944807052612
657.5,1276,159,5980,955325,252.95099023,-17.037364959716797,-17.98116848339722,-17.037364959716797,-17.98116848339722,1.1333040379391097,1.5157612049023481,945845,0.001,0.2656170129776001,-0.0,1.4503074884414673
657.67,1280,159,5998,958269,252.89388943000003,-18.63054847717285,-17.974447539828333,-18.63054847717285,-17.974447539828333,1.0997969501709874,1.970849770467052,948631,0.001,0.12164492905139923,-0.0,1.0949512720108032
656.63,1284,159,6016,961097,251.15503338000005,-17.266292572021484,-17.9338826433472,-17.266292572021484,-17.9338826433472,1.170491531005372,1.728898797836281,951439,0.001,0.2566707134246826,-0.0,1.4291000366210938
650.47,1288,159,6030,963369,245.8929199,-18.14899444580078,-17.86031556667242,-18.14899444580078,-17.86031556667242,1.2065202938882928,2.3186978762759303,953703,0.001,0.4452550709247589,-0.0,1.008130669593811
655.28,1292,159,6048,966302,248.8294682,-18.19394302368164,-17.94100605404895,-18.19394302368164,-17.94100605404895,1.146427900246952,2.109811591278033,956660,0.001,1.196411371231079,-0.0,1.2014710903167725
646.26,1296,159,6064,968193,240.11130203000002,-18.947216033935547,-17.90165915178216,-18.947216033935547,-17.90165915178216,1.1774462247672288,2.7439083861063263,959197,0.001,0.3232649564743042,-0.0,1.0366711616516113
643.71,1300,159,6076,970640,239.08163541000002,-16.491418838500977,-17.73150237013654,-16.491418838500977,-17.73150237013654,1.1781910415587387,2.3118177881046216,961022,0.001,6.161868095397949,-0.0,1.2500396966934204
641.12,1304,159,6093,973359,235.63431319,-16.0642147064209,-17.794062932332356,-16.0642147064209,-17.794062932332356,1.1392329519040116,2.2381503607416264,963697,0.001,0.44713789224624634,-0.0,1.1370186805725098
634.62,1308,159,6109,975681,229.75329076000003,-17.993268966674805,-17.86613006251199,-17.993268966674805,-17.86613006251199,1.1649652570486069,2.0533848725968884,966366,0.001,0.1259136199951172,-0.0,1.2251619100570679
635.67,1312,159,6126,978677,229.59126105000004,-17.672821044921875,-17.811578296228127,-17.672821044921875,-17.811578296228127,1.1237259153844248,2.6768508381274763,969027,0.001,0.39535826444625854,-0.0,1.2304151058197021
638.1,1316,159,6145,981641,231.85542199000002,-16.74129295349121,-17.704114186829624,-16.74129295349121,-17.704114186829624,1.1453800226114073,2.526773745928315,972002,0.001,0.4129761755466461,-0.0,1.0976150035858154
624.07,1320,159,6157,983188,222.29348416999994,-15.557811737060547,-17.75932104275419,-15.557811737060547,-17.75932104275419,1.1685491687408065,2.104221833335407,973936,0.001,1.9929232597351074,-0.0,1.3836435079574585
627.0,1324,159,6175,986417,221.99686811999996,-18.405048370361328,-17.731234144918698,-18.405048370361328,-17.731234144918698,1.180728643978994,2.3522619583269524,976720,0.001,0.7479844093322754,-0.0,0.9533987045288086
623.9,1328,159,6191,989008,218.57330042999993,-16.80653190612793,-17.567419919100676,-16.80653190612793,-17.567419919100676,1.1898956741347457,2.5032073783443907,979298,0.001,1.112264633178711,-0.0,1.1461312770843506
626.89,1332,159,6209,991888,219.92616818000002,-18.548137664794922,-17.638164433566008,-18.548137664794922,-17.638164433566008,1.1281265257756947,2.551151825671459,982162,0.001,0.5351266860961914,-0.0,0.9354574084281921
627.38,1336,159,6229,994920,219.78808640000003,-16.787073135375977,-17.63217996677179,-16.787073135375977,-17.63217996677179,1.1811282119825872,2.4936195982629874,985269,0.001,0.5386255979537964,-0.0,1.123151421546936
632.73,1340,159,6247,997787,223.03130416,-18.650028228759766,-17.651044710376596,-18.650028228759766,-17.651044710376596,1.1532227658018281,2.321360111746498,988148,0.001,0.3019162714481354,-0.0,0.9456515312194824
