rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,train/actor_loss,train/critic_loss,train/Beta,train/RL_loss,train/learning_rate,train/Main_losses,train/MSE_loss,train/critic_los,train/n_updates,train/loss,train/MSE_losses
286.84605657,1080,682.3,5636,921747,163,-18.497809678399133,1.4519029163873678,-0.0,-17.317596435546875,0.001,-18.497809678399133,1.1339436769485474,0.8458518981933594,911696,-17.317596435546875,1.0801770791701952
286.84260797999997,1084,682.29,5653,924640,163,-18.502708531205595,1.4806512817537703,-0.0,-17.036542892456055,0.001,-18.502708531205595,1.0880271196365356,0.31008297204971313,914567,-17.036542892456055,1.042614350851615
289.71147855000004,1088,685.84,5670,927490,163,-18.651422974722728,1.3808733543245582,-0.0,-19.46697235107422,0.001,-18.651422974722728,0.8757690787315369,0.1527891457080841,917417,-19.46697235107422,1.0280645763874054
289.71988831000004,1092,685.6,5688,930352,163,-18.684736843947526,1.259444853403493,-0.0,-18.01878547668457,0.001,-18.684736843947526,1.129528522491455,0.9472165107727051,920282,-18.01878547668457,1.038203599688771
289.5858663,1096,687.4,5705,933335,163,-18.689248846010173,1.406528620722574,-0.0,-19.061054229736328,0.001,-18.689248846010173,0.8772942423820496,9.020745277404785,923263,-19.061054229736328,0.9961248305447571
292.48961187000003,1100,690.83,5722,936128,163,-18.69848577316198,1.3590436006375288,-0.0,-19.398094177246094,0.001,-18.69848577316198,1.002084732055664,7.975217819213867,926082,-19.398094177246094,1.0344472894560819
292.54439017,1104,690.33,5739,938919,163,-18.843446850103174,1.280824775901087,-0.0,-19.134939193725586,0.001,-18.843446850103174,0.9676691889762878,1.054722785949707,928878,-19.134939193725586,1.033775828484088
292.58153198,1108,689.36,5756,941705,163,-18.87004951154682,1.3034853499345955,-0.0,-18.164243698120117,0.001,-18.87004951154682,1.15079665184021,0.9770023226737976,931652,-18.164243698120117,1.0397312837587276
292.51134743,1112,689.82,5772,944552,163,-18.875076521136425,1.5074781398250208,-0.0,-18.642019271850586,0.001,-18.875076521136425,1.0030922889709473,0.1910461187362671,934485,-18.642019271850586,1.0250884971460148
292.47686274000006,1116,689.71,5789,947369,163,-18.933499292646136,1.1679113650100255,-0.0,-19.087968826293945,0.001,-18.933499292646136,1.0702952146530151,0.12771683931350708,937324,-19.087968826293945,1.015958217723029
289.97872535,1120,686.25,5806,949851,163,-18.952131131936234,1.3248355015677258,-0.0,-17.899934768676758,0.001,-18.952131131936234,1.1180471181869507,0.1631569117307663,940085,-17.899934768676758,1.0658428395352169
291.25482433,1124,685.35,5821,952590,163,-19.00361298256256,1.298491072794559,-0.0,-19.22870635986328,0.001,-19.00361298256256,1.0434222221374512,8.91995620727539,942539,-19.22870635986328,1.009833156712943
291.26403732,1128,685.23,5838,955427,163,-19.071689981013296,1.3102195959352207,-0.0,-19.481761932373047,0.001,-19.071689981013296,0.8844543099403381,0.16976560652256012,945390,-19.481761932373047,0.9732184761939344
291.37282456,1132,683.03,5854,958204,163,-19.095559712114007,1.2583084999979741,-0.0,-19.056074142456055,0.001,-19.095559712114007,1.036731243133545,7.84188175201416,948153,-19.056074142456055,0.9818267928457808
291.54824944000006,1136,682.25,5871,961006,163,-19.17729233858878,1.2760017009735194,-0.0,-19.191797256469727,0.001,-19.17729233858878,0.9040126800537109,0.13970638811588287,950904,-19.191797256469727,0.9508920395583437
291.69647145,1140,681.92,5888,963746,163,-19.204775900530393,1.1797183186974791,-0.0,-19.76491355895996,0.001,-19.204775900530393,0.9141694903373718,0.10018370300531387,953708,-19.76491355895996,0.9703004238520854
289.95718703,1144,679.91,5903,966343,163,-19.211185769473804,1.2881105762632454,-0.0,-19.52452278137207,0.001,-19.211185769473804,1.0156632661819458,0.12409838289022446,956297,-19.52452278137207,0.9614699088475284
292.37783199,1148,681.71,5920,969094,163,-19.284946196826535,1.7209819315640784,-0.0,-19.074134826660156,0.001,-19.284946196826535,1.1733828783035278,0.12939369678497314,959039,-19.074134826660156,1.0139825105667115
292.42957011000004,1152,680.43,5937,971928,163,-19.2274807712488,1.4689614404958304,-0.0,-18.0681095123291,0.001,-19.2274807712488,1.269845962524414,0.3400728702545166,961908,-18.0681095123291,1.0171996452655012
296.67694048,1156,686.27,5954,974750,163,-19.322214510248994,1.2204773124441397,-0.0,-19.4332218170166,0.001,-19.322214510248994,1.0692092180252075,0.08525620400905609,964706,-19.4332218170166,0.949037823868894
304.98163267,1160,698.93,5970,977540,163,-19.350645588021237,1.367030156044847,-0.0,-19.45844268798828,0.001,-19.350645588021237,0.9368730783462524,0.12089982628822327,967500,-19.45844268798828,0.9576853275646621
305.0910519899999,1164,697.49,5987,980308,163,-19.31223710378011,1.2690953647677046,-0.0,-19.35951805114746,0.001,-19.31223710378011,0.9322407245635986,0.0604855902493,970253,-19.35951805114746,0.9489699091479095
308.16585532,1168,699.6,6004,983063,163,-19.35808209780246,1.3162983875290233,-0.0,-19.841020584106445,0.001,-19.35808209780246,0.915537416934967,0.19504642486572266,973025,-19.841020584106445,0.9865097349646401
302.48179932000005,1172,691.53,6016,985127,163,-19.420390596576766,1.879798653544766,-0.0,-20.183021545410156,0.001,-19.420390596576766,0.6798706650733948,0.19297847151756287,975092,-20.183021545410156,0.8757174353973538
302.64002724,1176,689.87,6032,987894,163,-19.402746667552485,1.5029905427104429,-0.0,-18.8958683013916,0.001,-19.402746667552485,0.8287484645843506,0.15003222227096558,977859,-18.8958683013916,0.869014942013057
302.77007641,1180,689.08,6049,990655,163,-19.51067294789784,1.386704720762461,-0.0,-19.493633270263672,0.001,-19.51067294789784,1.0360573530197144,0.18608441948890686,980601,-19.493633270263672,0.942393739009971
302.83369617000005,1184,687.37,6065,993377,163,-19.460238377024186,1.3512142075907427,-0.0,-19.503726959228516,0.001,-19.460238377024186,0.909163773059845,0.1740669310092926,983360,-19.503726959228516,0.8715947009300979
302.88248841,1188,686.45,6082,996135,163,-19.547927141189575,1.334331729806038,-0.0,-19.45570182800293,0.001,-19.547927141189575,0.9609849452972412,0.1590985357761383,986096,-19.45570182800293,0.918189764909801
302.94741315000005,1192,685.16,6098,998868,163,-19.56455919041353,1.386642396318562,-0.0,-19.042646408081055,0.001,-19.56455919041353,1.1069105863571167,0.1110382080078125,988837,-19.042646408081055,0.9483214467763901
