time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/std,time/total_timesteps,time/episodes,train/MSE_loss,train/Main_losses,train/ent_coef_loss,train/actor_loss,train/learning_rate,train/critic_loss,train/MSE_losses,train/Beta,train/n_updates,train/loss,train/critic_los,train/ent_coef,train/RL_loss
3764,92,793.31,274.24617781,0.0413549542427063,348267,436,3.5542221069335938,-11.428895950317383,-0.32891079201363027,-11.428895950317383,0.00073,0.33575982225011103,3.565129965543747,-0.0,338240,-11.45059871673584,0.16155564785003662,0.00636898742232006,-11.45059871673584
3796,92,786.71,272.16160897000003,0.04134964942932129,351217,440,3.8943369388580322,-11.599799916148186,0.08702364657074213,-11.599799916148186,0.00073,0.5186698955367319,3.4275775253772736,-0.0,341184,-11.773313522338867,0.8513844609260559,0.006411584152374417,-11.773313522338867
3817,92,770.83,264.79758531000004,0.041315823793411255,353068,444,3.1831483840942383,-11.733109042048454,-0.49510296806693077,-11.733109042048454,0.00073,0.3391288594866637,3.3103825822472572,-0.0,343040,-11.662641525268555,0.6332266330718994,0.0064333778791478835,-11.662641525268555
3839,92,757.13,259.51948298,0.04140583425760269,355125,448,2.845583438873291,-11.916374310851097,-0.6083746571093798,-11.916374310851097,0.00073,0.46144879126222804,3.1457036063075066,-0.0,345088,-13.074121475219727,0.03879058361053467,0.006776341273507569,-13.074121475219727
3872,92,758.39,261.43980437999994,0.04136837273836136,358194,452,2.449205160140991,-12.057025015354156,0.12049914780072868,-12.057025015354156,0.00073,0.2790635385317728,3.03549063205719,-0.0,348160,-12.03658676147461,1.564040184020996,0.006306077506451402,-12.03658676147461
3903,92,755.02,261.4159418,0.04143039137125015,361006,456,3.1283695697784424,-12.116609364748001,-1.1544154598377645,-12.116609364748001,0.00073,0.3592781705374364,3.096205659210682,-0.0,350976,-11.896320343017578,1.1741276979446411,0.006796673442295287,-11.896320343017578
3935,92,748.98,258.36371046999994,0.04139074310660362,363901,460,3.0873444080352783,-12.254738911986351,-0.3055696664378047,-12.254738911986351,0.00073,0.3217393311788328,2.91833708062768,-0.0,353856,-12.3017578125,0.12446360290050507,0.0067056306870654225,-12.3017578125
3963,92,744.13,257.89768470999996,0.04138506203889847,366498,464,2.7619540691375732,-12.415276274085045,-0.32329388801008463,-12.415276274085045,0.00073,0.3971905114594847,2.8776801489293575,-0.0,356480,-12.333810806274414,1.9156277179718018,0.006754787478712387,-12.333810806274414
3988,92,732.77,251.06182117,0.04139639809727669,368759,468,3.177992820739746,-12.601836577057838,0.4901667202357203,-12.601836577057838,0.00073,0.275291507889051,2.8773230835795403,-0.0,358720,-13.219675064086914,1.3348972797393799,0.0067834581568604335,-13.219675064086914
4016,92,724.51,247.87311301999998,0.04138665646314621,371366,472,3.393414258956909,-12.767099350690842,0.17840749165043235,-12.767099350690842,0.00073,0.5247555554378778,2.829178888350725,-0.0,361344,-12.928462982177734,0.12068652361631393,0.0062706007665838115,-12.928462982177734
4048,92,724.23,249.38814784000002,0.041311588138341904,374250,476,2.756075620651245,-12.927607029676437,0.108192038256675,-12.927607029676437,0.00073,0.5461744660860859,2.6490922942757607,-0.0,364224,-12.752025604248047,0.0719553604722023,0.006362196225381922,-12.752025604248047
4073,92,713.27,245.33766447000002,0.04128669947385788,376624,480,3.258795738220215,-12.927457630634308,-0.08790279505774379,-12.927457630634308,0.00073,0.4507948143000249,2.570563491433859,-0.0,366592,-12.682541847229004,0.3310123383998871,0.006275973923038691,-12.682541847229004
4099,92,706.5,242.7330498,0.04124751687049866,378935,484,2.2338857650756836,-13.185262143611908,0.7982449085684493,-13.185262143611908,0.00073,0.313164088933263,2.6219073105603456,-0.0,368896,-13.496675491333008,0.39568138122558594,0.006504981633042917,-13.496675491333008
4117,92,693.78,235.80267936,0.04124641418457031,380597,488,2.277501344680786,-13.287035658955574,0.3478316771797836,-13.287035658955574,0.00073,0.5093252726946957,2.6036630757153034,-0.0,370560,-13.083440780639648,0.9226627349853516,0.006412378097593319,-13.083440780639648
4148,92,686.93,234.05548190000002,0.04107849299907684,383433,492,2.430257558822632,-13.398663371801376,0.75303467316553,-13.398663371801376,0.00073,0.3655241045053117,2.490765681490302,-0.0,373440,-13.148067474365234,0.09653487801551819,0.006647383277595509,-13.148067474365234
4181,92,683.23,234.17762554000004,0.040986597537994385,386488,496,2.300260066986084,-13.719130903482437,-0.5974733976181597,-13.719130903482437,0.00073,0.5711146913236007,2.2446918096393347,-0.0,376448,-13.706071853637695,0.5189064145088196,0.006324827416392509,-13.706071853637695
4212,92,677.19,232.32106665000003,0.0409533716738224,389288,500,2.045741558074951,-13.875487744808197,0.34196567814797163,-13.875487744808197,0.00073,0.4324419268523343,2.1377952937036753,-0.0,379264,-13.974775314331055,1.0810086727142334,0.006478876712208148,-13.974775314331055
4215,92,648.35,216.98001183,0.04096221923828125,389600,504,1.7466374635696411,-13.778184995055199,0.8916836861753836,-13.778184995055199,0.00073,0.32265048613771796,2.1733177937567234,-0.0,379584,-14.805961608886719,0.17352300882339478,0.006798318026994821,-14.805961608886719
4230,92,634.63,207.44070087,0.04096905142068863,390914,508,2.3181345462799072,-14.671430185437202,2.7064585650805384,-14.671430185437202,0.00073,0.4731796905398369,2.063201282173395,-0.0,380928,-14.025150299072266,0.4607721269130707,0.010667835958884098,-14.025150299072266
4256,92,626.57,201.72546703999996,0.04089023545384407,393356,512,1.9264402389526367,-14.373588114976883,-1.639785022009164,-14.373588114976883,0.00073,0.4360465507488698,2.103111742064357,-0.0,383360,-14.183868408203125,0.13585789501667023,0.005671431455994025,-14.183868408203125
4288,92,633.85,204.82768487,0.04057743772864342,396300,516,1.9234941005706787,-14.678082302212715,-0.659409312531352,-14.678082302212715,0.00073,0.5448061021743342,1.911782467737794,-0.0,386304,-15.061803817749023,1.192055106163025,0.0060216086931177415,-15.061803817749023
4319,92,632.29,204.04588939000004,0.04051265865564346,399124,520,2.0085341930389404,-14.568539321422577,0.21639201045036316,-14.568539321422577,0.00073,0.7209619199857116,1.8720422945916653,-0.0,389120,-13.94748306274414,0.29159894585609436,0.0061268436184036545,-13.94748306274414
4349,92,627.79,201.98475055999998,0.04042553901672363,401944,524,1.6568198204040527,-14.536949455738068,-0.019314617849886417,-14.536949455738068,0.00073,0.3955578710883856,1.8751475680619478,-0.0,391936,-15.304239273071289,1.3642165660858154,0.0061735998024232686,-15.304239273071289
4382,92,630.99,205.54752076,0.040374577045440674,404961,528,1.725771427154541,-14.694789484143257,-0.22981767542660236,-14.694789484143257,0.00073,0.590561225428246,1.7379901763051748,-0.0,394944,-15.247568130493164,0.10628406703472137,0.005963089941360522,-15.247568130493164
4415,92,628.19,205.66401396999998,0.040460992604494095,407902,532,2.158332347869873,-14.933521538972855,1.2663241135887802,-14.933521538972855,0.00073,0.3065450785215944,1.8101988676935434,-0.0,397888,-14.24056625366211,0.19996201992034912,0.006135893068858422,-14.24056625366211
4448,92,626.4,205.75715988,0.040523409843444824,410907,536,1.4832103252410889,-15.190346956253052,-0.6215994129306637,-15.190346956253052,0.00073,0.389652686601039,1.582634188234806,-0.0,400896,-15.409092903137207,0.06879222393035889,0.006126351596321911,-15.409092903137207
4476,92,623.39,205.52535536,0.04040201008319855,413556,540,1.5092679262161255,-15.305804789066315,-0.9394840397289954,-15.305804789066315,0.00073,0.5502052786177956,1.6105453595519066,-0.0,403520,-15.826335906982422,0.11000807583332062,0.005800033177365549,-15.826335906982422
4508,92,633.29,212.98363958,0.04037246108055115,416397,544,1.7325224876403809,-15.347905158996582,0.09695440670475364,-15.347905158996582,0.00073,0.5240747303469107,1.577579040080309,-0.0,406400,-14.768306732177734,0.8596378564834595,0.006131864029157441,-14.768306732177734
4537,92,639.33,217.73257428999997,0.040350478142499924,419058,548,1.660661220550537,-15.689733475446701,0.89150672161486,-15.689733475446701,0.00073,0.4081884929910302,1.6041681468486786,-0.0,409024,-15.1092529296875,0.222164124250412,0.006020762746629771,-15.1092529296875
4569,92,637.89,219.45518857,0.04041888564825058,421983,552,1.55686616897583,-15.768182903528214,0.2742761089466512,-15.768182903528214,0.00073,0.5554451976204291,1.5797573328018188,-0.0,411968,-16.134550094604492,1.4916876554489136,0.006010288052493706,-16.134550094604492
4589,92,628.0,212.78275911,0.040507569909095764,423806,556,1.6510066986083984,-15.770467966794968,-0.49903961562085897,-15.770467966794968,0.00073,0.6684046201989986,1.5562923569232225,-0.0,413760,-15.368217468261719,0.21661268174648285,0.0060959113397984765,-15.368217468261719
4606,92,614.07,205.96844092000006,0.04048101603984833,425308,560,1.238087773323059,-15.898391246795654,0.11821767594665289,-15.898391246795654,0.00073,0.6087945782928728,1.5693281590938568,-0.0,415296,-15.902262687683105,0.21080736815929413,0.005958986090263352,-15.902262687683105
4638,92,617.55,209.26948753,0.040480341762304306,428253,564,1.2614588737487793,-15.95812575519085,-0.5634848480112851,-15.95812575519085,0.00073,0.581994837266393,1.4074398633092642,-0.0,418240,-16.062503814697266,0.1951114386320114,0.0060345896272337995,-16.062503814697266
4664,92,618.11,211.15492423,0.040392715483903885,430570,568,1.2752903699874878,-16.015989542007446,0.36883918032981455,-16.015989542007446,0.00073,0.6493323877220973,1.3745556250214577,-0.0,420544,-16.329158782958984,0.1485273241996765,0.005587554682279006,-16.329158782958984
4686,92,612.59,209.54114042,0.04042241722345352,432625,572,1.4143353700637817,-16.005761101841927,0.251285795122385,-16.005761101841927,0.00073,0.475012183887884,1.3243036475032568,-0.0,422592,-15.628684043884277,0.42215555906295776,0.005874019814655185,-15.628684043884277
4711,92,606.86,205.24258414,0.04031828045845032,434936,576,1.289809226989746,-16.2109387665987,0.027281944174319506,-16.2109387665987,0.00073,0.66884339612443,1.264331854879856,-0.0,424896,-15.81884765625,0.2327786386013031,0.00572468109021429,-15.81884765625
4740,92,609.62,207.29541027,0.04035000875592232,437586,580,1.02851402759552,-16.174526199698448,-0.1511594387702644,-16.174526199698448,0.00073,0.5654405740788206,1.199230233207345,-0.0,427584,-17.092403411865234,1.501333236694336,0.005785338595160283,-17.092403411865234
4762,92,607.17,206.61968546,0.040405552834272385,439652,584,1.3387935161590576,-16.26018813252449,0.06363633181899786,-16.26018813252449,0.00073,0.5452557049575262,1.3131811209022999,-0.0,429632,-15.946388244628906,1.4042954444885254,0.005605176724202465,-15.946388244628906
4790,92,616.33,211.57775321,0.04039867967367172,442230,588,1.3034427165985107,-16.720010235905647,2.1849201323930174,-16.720010235905647,0.00073,0.8424005984561518,1.452944016084075,-0.0,432192,-16.57453155517578,0.4060758352279663,0.005790733986941632,-16.57453155517578
4795,92,592.44,196.99764846999997,0.04035593569278717,442677,592,1.2783448696136475,-17.35846385359764,3.769010564778,-17.35846385359764,0.00073,0.6039827618515119,1.4073994625359774,-0.0,432640,-17.181781768798828,0.42970597743988037,0.00726956088328734,-17.181781768798828
4821,92,586.3,192.25126043999998,0.04040854424238205,445118,596,1.339538335800171,-16.77445524930954,-0.5662995129823685,-16.77445524930954,0.00073,0.7580513550201431,1.2912842202931643,-0.0,435072,-16.992183685302734,0.05712053179740906,0.00612159902084386,-16.992183685302734
4849,92,584.1,191.51061658999998,0.04036230966448784,447698,600,1.3692805767059326,-16.159819707274437,0.8527170354500413,-16.159819707274437,0.00073,0.6513102437602356,1.2839772468432784,-0.0,437696,-15.829082489013672,0.9405504465103149,0.006093869924370665,-15.829082489013672
4875,92,605.4,203.97237490999996,0.04036150500178337,450140,604,1.0986982583999634,-16.029047593474388,-0.6375433341600001,-16.029047593474388,0.00073,0.4381387534085661,1.2720227111130953,-0.0,440128,-16.68170738220215,0.09595827013254166,0.0061232911320985295,-16.68170738220215
4902,92,617.53,214.5550356,0.040291495621204376,452667,608,1.8170154094696045,-16.54425847530365,0.011654338333755732,-16.54425847530365,0.00073,0.5530310903559439,1.3512922655791044,-0.0,442624,-15.19157600402832,0.7405781745910645,0.005998465087031946,-15.19157600402832
4928,92,616.77,216.81302982,0.04028322920203209,455033,612,1.222619891166687,-16.248683258891106,-0.7353274142369628,-16.248683258891106,0.00073,0.707495714246761,1.2152836630120873,-0.0,444992,-16.104028701782227,0.25654280185699463,0.006416099087800831,-16.104028701782227
4952,92,609.72,214.55552617,0.04016867280006409,457272,616,1.2007101774215698,-16.409392550587654,-0.3637968166731298,-16.409392550587654,0.00073,0.7065635141334496,1.2105145175009966,-0.0,447232,-16.002737045288086,0.2787647545337677,0.0058070613304153085,-16.002737045288086
4981,92,607.52,214.11140007999998,0.0401567742228508,459876,620,1.255197525024414,-16.59098879992962,-0.563831181731075,-16.59098879992962,0.00073,0.7237636972567998,1.2111256215721369,-0.0,449856,-16.2763614654541,0.7502524256706238,0.00610356371907983,-16.2763614654541
5003,92,600.13,210.30800987000003,0.0401507206261158,461957,624,1.1451401710510254,-16.7030778080225,-0.08311236137524247,-16.7030778080225,0.00073,0.5236054365814198,1.1880831746384501,-0.0,451968,-17.164325714111328,0.13145694136619568,0.006111828435678035,-17.164325714111328
5023,92,588.37,203.03773216999997,0.040128156542778015,463798,628,1.245560884475708,-16.709767878055573,0.10991417104378343,-16.709767878055573,0.00073,0.6720622711582109,1.170277202501893,-0.0,453760,-16.186006546020508,0.20697985589504242,0.006167021696455777,-16.186006546020508
5052,92,584.77,199.41345088000003,0.04006221145391464,466379,632,1.3740265369415283,-16.722278401255608,0.3536504181101918,-16.722278401255608,0.00073,0.787945652497001,1.2773327641189098,-0.0,456384,-16.874553680419922,0.1038365364074707,0.006171500368509442,-16.874553680419922
5074,92,575.61,193.34490536000004,0.040059734135866165,468468,636,1.3663372993469238,-16.663416504859924,0.3727752729319036,-16.663416504859924,0.00073,0.5875745567609556,1.2713522389531136,-0.0,458432,-16.399879455566406,0.13140863180160522,0.006178147617902141,-16.399879455566406
5098,92,571.53,190.36905240999997,0.039997149258852005,470709,640,1.4218840599060059,-16.65571017563343,-0.29951604129746556,-16.65571017563343,0.00073,0.9748574211262167,1.236980276182294,-0.0,460672,-16.41023826599121,1.5471525192260742,0.006141661462606862,-16.41023826599121
5130,92,572.55,191.96660017,0.04000725597143173,473652,644,1.3818349838256836,-16.63493436574936,0.02784395427443087,-16.63493436574936,0.00073,0.726302340219263,1.1690702522173524,-0.0,463616,-16.07544708251953,0.24328666925430298,0.006408103341527749,-16.07544708251953
5158,92,571.37,191.29472464,0.04002697020769119,476195,648,1.414832353591919,-16.57025657594204,-0.25264294212684035,-16.57025657594204,0.00073,0.6742268076632172,1.2652336731553078,-0.0,466176,-16.348003387451172,0.23590871691703796,0.006545483862282708,-16.348003387451172
5183,92,565.27,185.35010612,0.03998769447207451,478510,652,1.4628217220306396,-16.7818301320076,0.5646796175278723,-16.7818301320076,0.00073,0.6394219790236093,1.1924265157431364,-0.0,468480,-15.598498344421387,0.7888968586921692,0.006687692351988517,-15.598498344421387
5208,92,569.07,188.023902,0.039959002286195755,480713,656,1.139801263809204,-16.724958777427673,0.9423537468537688,-16.724958777427673,0.00073,0.5608509967569262,1.2263923417776823,-0.0,470720,-16.74482536315918,0.19582873582839966,0.006399403908289969,-16.74482536315918
5228,92,572.11,190.75264529999995,0.03988679498434067,482519,660,1.2067968845367432,-16.592974185943604,0.3434441798599437,-16.592974185943604,0.00073,0.955652583274059,1.2195523213595152,-0.0,472512,-15.65465259552002,1.2107908725738525,0.0067634051738423295,-15.65465259552002
5254,92,566.77,187.48980590999997,0.03990437835454941,484930,664,1.0352816581726074,-16.84156659245491,-0.16403611982241273,-16.84156659245491,0.00073,0.575460817432031,1.1690496820956469,-0.0,474944,-17.26397705078125,0.3456324338912964,0.006850305515399668,-17.26397705078125
5280,92,567.34,189.12107722000002,0.039859652519226074,487304,668,1.10892653465271,-16.679420739412308,-0.2749286035541445,-16.679420739412308,0.00073,1.0952437771484256,1.2292171232402325,-0.0,477312,-16.095481872558594,2.0619726181030273,0.00663969898596406,-16.095481872558594
5311,92,575.33,195.27145019,0.03983742743730545,490158,672,1.1978631019592285,-16.561255559325218,-0.060986369382590055,-16.561255559325218,0.00073,0.5496431757928804,1.2607218697667122,-0.0,480128,-17.19894027709961,0.21237528324127197,0.00686656450125156,-17.19894027709961
5334,92,574.05,197.5680032,0.03986739739775658,492341,676,1.2009543180465698,-16.44492918252945,-0.5663428562693298,-16.44492918252945,0.00073,0.6312006398802623,1.2593495026230812,-0.0,482304,-16.945188522338867,1.3535232543945312,0.00730982484674314,-16.945188522338867
5362,92,572.77,196.73509004000005,0.03986626863479614,494863,680,1.4324612617492676,-16.58060221374035,-0.5337123801000416,-16.58060221374035,0.00073,0.6504257761407644,1.2457443084567785,-0.0,484864,-16.565587997436523,0.17307938635349274,0.0072560020998935215,-16.565587997436523
5387,92,575.62,199.29624452,0.03992491587996483,497214,684,1.056715488433838,-16.81620752811432,-0.6036394549300894,-16.81620752811432,0.00073,0.5509165902331006,1.178214255720377,-0.0,487168,-16.745197296142578,0.32039976119995117,0.006990524743741844,-16.745197296142578
5418,92,577.7,202.34068018000002,0.0398702435195446,500000,688,1.394254446029663,-16.746871560811996,-0.40334086725488305,-16.746871560811996,0.00073,1.1726872706203721,1.228982443921268,-0.0,489984,-15.653082847595215,2.337751865386963,0.007025071216048673,-15.653082847595215
