time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/RL_loss,train/actor_loss,train/loss,train/learning_rate,train/MSE_loss,train/Main_losses,train/MSE_losses,train/critic_loss,train/n_updates,train/Beta,train/critic_los
4965,162,1000,807771,302.7556849200001,759.82,-18.277267456054688,-18.191757580590625,-18.277267456054688,0.001,0.9480305314064026,-18.191757580590625,0.9315209436038184,1.2221017151903681,797779,0.0,2.298227310180664
4983,162,1004,810342,298.54778954,754.93,-18.183435440063477,-18.104610534182278,-18.183435440063477,0.001,1.0171563625335693,-18.104610534182278,0.9046437334002487,1.203443536159412,800835,-0.0,0.10663687437772751
4994,162,1008,812579,291.83377783,745.09,-18.073293685913086,-18.123771770980007,-18.073293685913086,0.001,0.938775897026062,-18.123771770980007,0.9063276847203573,1.067905610074868,802609,-0.0,0.12031454592943192
5010,162,1012,815266,289.47423675,739.12,-18.25853729248047,-18.094742995841628,-18.25853729248047,0.001,0.9925771355628967,-18.094742995841628,0.8989742372276348,1.2619763056897337,805269,-0.0,0.4413454532623291
5029,162,1016,818304,289.45042377000004,737.23,-18.286951065063477,-18.08280169062254,-18.286951065063477,0.001,0.9751763939857483,-18.08280169062254,0.9082061025608822,1.6170346663756805,808305,-0.0,0.05436260625720024
5047,162,1020,821327,289.53896557,737.18,-18.38749122619629,-18.03135422682151,-18.38749122619629,0.001,0.9061884880065918,-18.03135422682151,0.8907394824883876,1.4311752117950847,811353,-0.0,0.12544560432434082
5066,162,1024,824388,291.24673043999996,738.47,-18.794862747192383,-18.080852058844837,-18.794862747192383,0.001,0.8404629826545715,-18.080852058844837,0.9144786229624657,1.3691385844040935,814405,-0.0,1.1233185529708862
5084,162,1028,827391,294.6865352500001,744.13,-18.555145263671875,-18.06946241094711,-18.555145263671875,0.001,0.9041168093681335,-18.06946241094711,0.8816165595929674,1.5957284750357428,817397,-0.0,0.0852801650762558
5103,162,1032,830468,297.64437714,749.11,-18.810041427612305,-18.145072587743982,-18.810041427612305,0.001,0.8258183598518372,-18.145072587743982,0.8726034029737696,1.3281726308844306,820474,-0.0,0.04567880928516388
5121,162,1036,833432,297.65455204000006,747.72,-16.208044052124023,-18.134789808591208,-16.208044052124023,0.001,1.3034744262695312,-18.134789808591208,0.8903904340333408,1.2842433916376346,823472,-0.0,0.8155769109725952
5138,162,1040,836390,299.86761704,747.53,-18.189151763916016,-18.070186845009243,-18.189151763916016,0.001,0.9993866682052612,-18.070186845009243,0.9239742253530963,1.1412041732703202,826431,-0.0,0.1444704532623291
5158,162,1044,839580,299.75055653,748.54,-17.4954776763916,-18.139011944333713,-17.4954776763916,0.001,1.364064335823059,-18.139011944333713,0.919812911345313,1.1695236758182432,829577,-0.0,0.1964280903339386
5176,162,1048,842554,299.69601687,746.88,-18.57537269592285,-18.12050896323188,-18.57537269592285,0.001,0.7401084899902344,-18.12050896323188,0.8706012259530758,1.1525624633524876,832581,-0.0,0.09933136403560638
5194,162,1052,845542,299.63186687,745.63,-17.4945068359375,-18.165576899305304,-17.4945068359375,0.001,0.8148660659790039,-18.165576899305304,0.8931084073921467,1.4345142151268715,835626,-0.0,0.27455639839172363
