rollout/ep_rew_mean,time/total_timesteps,time/episodes,train/std,rollout/ep_len_mean,time/fps,time/time_elapsed,train/ent_coef,train/loss,train/learning_rate,train/Main_losses,train/n_updates,train/MSE_loss,train/ent_coef_loss,train/critic_loss,train/RL_loss,train/MSE_losses,train/Beta,train/critic_los,train/actor_loss
282.96803925,337737,444,0.036913689225912094,720.61,91,3692,0.006688381858111825,-11.42113208770752,0.00073,-11.282992497086525,327744,4.350255012512207,0.07483737636357546,0.30806303065037355,-11.42113208770752,4.5265932865440845,-0.0,0.04979969188570976,-11.282992497086525
285.97480773,340470,448,0.03704196959733963,722.89,91,3721,0.006875436214613728,-10.906333923339844,0.00073,-11.51597784459591,330432,4.615839004516602,0.13603221904486418,0.23782628399203531,-10.906333923339844,4.398218046873808,-0.0,0.1084659993648529,-11.51597784459591
283.18364664000006,342988,452,0.037084776908159256,716.78,91,3748,0.007046901941066608,-11.808374404907227,0.00073,-11.637357711791992,332992,4.313301086425781,-0.7974968468770385,0.3524234295473434,-11.808374404907227,4.320821799337864,-0.0,0.32054653763771057,-11.637357711791992
276.42708016,344464,456,0.03707633167505264,703.33,91,3764,0.0069878282956779,-11.706937789916992,0.00073,-11.657007291913033,334464,4.007621765136719,0.491703022737056,0.40654744853964075,-11.706937789916992,4.137764755636454,-0.0,0.1333257555961609,-11.657007291913033
273.96269873999995,347090,460,0.03707272931933403,699.08,91,3792,0.006830297774286009,-10.626836776733398,0.00073,-11.928417012095451,337088,4.775000095367432,-0.14699290308635682,0.3413757048547268,-10.626836776733398,4.099347695708275,-0.0,0.21755638718605042,-11.928417012095451
277.64618127,349585,464,0.03701775148510933,703.16,91,3818,0.006546295073349029,-11.156694412231445,0.00073,-12.037991657853127,339584,4.503841400146484,-0.0787644109223038,0.34577385743614286,-11.156694412231445,4.034442003816366,-0.0,0.15525031089782715,-12.037991657853127
280.75981878,352026,468,0.03696407377719879,704.96,91,3844,0.006074810626159888,-12.964767456054688,0.00073,-12.185217633843422,342016,4.048602104187012,0.9623385430313647,0.33105905988486484,-12.964767456054688,4.01272626966238,-0.0,0.08308959007263184,-12.185217633843422
280.4203640899999,354835,472,0.03707202523946762,702.66,91,3874,0.006245498596399557,-12.144990921020508,0.00073,-12.161281168460846,344832,4.105924606323242,-0.34287728229537606,0.3003806555061601,-12.144990921020508,3.931926667690277,-0.0,0.05555349588394165,-12.161281168460846
280.63681796000003,357770,476,0.03699200227856636,700.81,91,3905,0.0061421360514941625,-12.964744567871094,0.00073,-12.561724707484245,347776,3.7623300552368164,0.7572677789721638,0.33024960887269117,-12.964744567871094,3.852128677070141,-0.0,0.07081352919340134,-12.561724707484245
272.6524429500001,359399,480,0.0369923934340477,685.3,91,3922,0.006292422498518135,-13.308704376220703,0.00073,-12.53665266931057,349376,3.399177074432373,-0.43684703949838877,0.3912849893094972,-13.308704376220703,3.8382286243140697,-0.0,0.6346777081489563,-12.53665266931057
273.07701139,362304,484,0.03705697879195213,683.8,91,3953,0.006200681360496674,-13.02137565612793,0.00073,-12.83517301082611,352256,3.7316231727600098,-0.013105489080771804,0.33831372298300266,-13.02137565612793,3.782848473638296,-0.0,0.05022701248526573,-12.83517301082611
275.44981355,365017,488,0.03703027218580246,684.71,91,3982,0.0064417609755764715,-10.873655319213867,0.00073,-12.93554101884365,355008,4.563843727111816,0.28620851947925985,0.4105330207385123,-10.873655319213867,3.662820603698492,-0.0,0.1954844892024994,-12.93554101884365
275.68691757000005,367927,492,0.03706684336066246,682.32,91,4013,0.006252766630495898,-13.660682678222656,0.00073,-13.164417311549187,357888,3.6834850311279297,-0.28992048860527575,0.4655857812613249,-13.660682678222656,3.774066273123026,-0.0,0.04415366053581238,-13.164417311549187
275.40948604000005,370323,496,0.037069693207740784,680.53,91,4038,0.005465228910907172,-12.52916145324707,0.00073,-13.425765350461006,360320,3.7340853214263916,-0.3105493395123631,0.3786309681017883,-12.52916145324707,3.6576471589505672,-0.0,1.656252145767212,-13.425765350461006
275.54267653,373188,500,0.037287432700395584,678.12,91,4069,0.005877595845959149,-13.645684242248535,0.00073,-13.575904160737991,363200,3.6972999572753906,0.0063463246915489435,0.3521063770749606,-13.645684242248535,3.5260797291994095,-0.0,0.16079452633857727,-13.575904160737991
275.70866028000006,376050,504,0.03735966235399246,675.77,91,4099,0.005883185025595594,-13.431177139282227,0.00073,-13.911164700984955,366016,3.530661106109619,0.16345646954141557,0.46951352746691555,-13.431177139282227,3.3196584209799767,-0.0,0.2080506980419159,-13.911164700984955
278.91920556,378935,508,0.037405505776405334,678.42,91,4130,0.006310175122052897,-15.128660202026367,0.00073,-13.984729960560799,368896,3.009143590927124,0.11236130306497216,0.38713825956801884,-15.128660202026367,3.2393556088209152,-0.0,0.030858555808663368,-13.984729960560799
278.95197468000003,381808,512,0.037473272532224655,677.24,91,4160,0.006339739011309575,-13.585492134094238,0.00073,-14.077019914984703,371776,3.564760446548462,-0.10109966294839978,0.3767781670903787,-13.585492134094238,3.149595331400633,-0.0,1.7959790229797363,-14.077019914984703
266.37606034,382726,516,0.037479858845472336,656.3,91,4170,0.006313444369880017,-15.108491897583008,0.00073,-14.102685257792473,372736,3.049008846282959,0.5999191441806033,0.35992893477668986,-15.108491897583008,3.2142284065485,-0.0,1.821220874786377,-14.102685257792473
266.38717178999997,385616,520,0.037504591047763824,655.75,91,4201,0.006418639743060339,-14.58256721496582,0.00073,-14.211858063936234,375616,2.9800612926483154,-0.6197611535899341,0.5353743573650718,-14.58256721496582,3.1477557830512524,-0.0,5.481863975524902,-14.211858063936234
266.41232591,388506,524,0.03770025447010994,655.04,91,4232,0.006674816977465525,-14.581297874450684,0.00073,-14.426395058631897,378496,2.5520548820495605,-0.10153942927718163,0.5396016183658503,-14.581297874450684,2.6826626397669315,-0.0,0.24587801098823547,-14.426395058631897
265.17223432,391348,528,0.037649888545274734,653.81,91,4261,0.00657773349666968,-15.616911888122559,0.00073,-14.650289058685303,381312,2.435189723968506,-0.2686145717743784,0.39905069587985054,-15.616911888122559,2.6093426942825317,-0.0,0.04764380306005478,-14.650289058685303
265.20661838,394236,532,0.03763548657298088,653.34,91,4292,0.00655908502812963,-14.414144515991211,0.00073,-14.818700820207596,384192,2.6028892993927,-0.5620220191776752,0.35461480129742995,-14.414144515991211,2.625165980309248,-0.0,0.05081199109554291,-14.818700820207596
262.932011,396823,536,0.03758843243122101,649.9,91,4320,0.006585470997379161,-14.981922149658203,0.00073,-14.914217978715897,386816,2.517268180847168,-0.1571298437193036,0.3559067969908938,-14.981922149658203,2.425958063453436,-0.0,1.2604905366897583,-14.914217978715897
263.00005482999995,399630,540,0.03766218572854996,648.53,91,4350,0.007411653365124948,-13.943490982055664,0.00073,-15.233833357691765,389632,2.690054416656494,0.4778408070560545,0.3861142136156559,-13.943490982055664,2.4273168686777353,-0.0,0.20414158701896667,-15.233833357691765
260.396616,402338,544,0.03769442066550255,646.01,91,4379,0.007561379374237731,-16.17708969116211,0.00073,-15.860799044370651,392320,2.2177834510803223,-0.18335412605665624,0.5957424113876186,-16.17708969116211,2.3903893791139126,-0.0,0.1351647675037384,-15.860799044370651
257.95654708999996,406035,548,0.03752542659640312,655.65,91,4418,0.007043317615170963,-16.013471603393555,0.00073,-16.081418871879578,396032,2.347236156463623,-0.15283256769180298,0.542739228811115,-16.013471603393555,2.3530612122267485,-0.0,0.28925472497940063,-16.081418871879578
254.10223103,409666,552,0.03729380667209625,666.78,91,4457,0.00615142221795395,-15.50543212890625,0.00073,-15.48398508131504,399680,2.165299892425537,0.43951370706781745,0.5435236256453209,-15.50543212890625,2.249993709847331,-0.0,0.4117629826068878,-15.48398508131504
261.75858719,412235,556,0.037269070744514465,677.71,91,4484,0.006350652955006808,-16.31987190246582,0.00073,-15.622465297579765,402240,2.1168627738952637,-0.97283252235502,0.4648677703808062,-16.31987190246582,2.1624455638229847,-0.0,0.14237359166145325,-15.622465297579765
260.55969309,414555,560,0.0372135154902935,674.65,91,4508,0.006335346719424706,-15.525964736938477,0.00073,-15.71516552567482,404544,1.9976886510849,0.12876831274479628,0.3420249304617755,-15.525964736938477,2.099804138764739,-0.0,0.2229343056678772,-15.71516552567482
263.67204944,417390,564,0.03716977685689926,678.05,91,4538,0.006241331648197956,-15.89749526977539,0.00073,-15.976670771837234,407360,2.0981204509735107,-0.09878286579623818,0.45431578531861305,-15.89749526977539,2.103896301239729,-0.0,0.06616567820310593,-15.976670771837234
264.18851879,419867,568,0.037117261439561844,678.41,91,4565,0.006411741822375916,-16.004993438720703,0.00073,-16.108863458037376,409856,1.9765489101409912,-0.01699666865170002,0.5865861493512057,-16.004993438720703,1.966364610940218,-0.0,0.11002432554960251,-16.108863458037376
265.97924498,422784,572,0.03713998571038246,679.49,91,4596,0.006268936158448923,-16.323453903198242,0.00073,-16.21179100871086,412736,1.671814203262329,0.025123440427705646,0.550818290153984,-16.323453903198242,1.9452022667974234,-0.0,0.10269467532634735,-16.21179100871086
266.00204851,425575,576,0.03693678230047226,678.05,91,4626,0.006521766641526483,-16.501380920410156,0.00073,-16.664291203022003,415552,2.1356372833251953,0.09368922293651849,0.45770338948932476,-16.501380920410156,1.997870922088623,-0.0,0.07716812193393707,-16.664291203022003
274.28303861,428386,580,0.03682209178805351,689.87,92,4656,0.0058047662969329394,-17.56702423095703,0.00073,-16.962371915578842,418368,1.6152777671813965,-0.07802307058591396,0.575160006294027,-17.56702423095703,1.8933648392558098,-0.0,0.12196919322013855,-16.962371915578842
271.32321921999994,430560,584,0.03676019608974457,682.56,92,4679,0.006236583074496593,-17.318435668945312,0.00073,-17.1638011187315,420544,1.8171453475952148,1.4143723369343206,0.5434719564509578,-17.318435668945312,1.948946876451373,-0.0,0.130046546459198,-17.1638011187315
273.40016091999996,433373,588,0.03675869107246399,683.56,92,4709,0.006109941357863136,-17.516063690185547,0.00073,-17.350585967302322,423360,1.672086238861084,-0.6431176429614425,0.45953298889799044,-17.516063690185547,1.7618539668619633,-0.0,0.18631187081336975,-17.350585967302322
273.37893522999997,436220,592,0.036762986332178116,682.93,92,4739,0.006129640118160751,-16.44394302368164,0.00073,-17.364944458007812,426176,1.9297311305999756,0.003410614561289549,0.5081025154795498,-16.44394302368164,1.712035732343793,-0.0,0.18633811175823212,-17.364944458007812
272.7782069599999,438389,596,0.03670470416545868,680.66,92,4762,0.006418205477530137,-15.963994979858398,0.00073,-17.545596808195114,428352,2.1562657356262207,-0.2937143228482455,0.40385305194649845,-15.963994979858398,1.685103515163064,-0.0,0.1762113869190216,-17.545596808195114
272.80943616999997,441219,600,0.03667416796088219,680.31,92,4793,0.00601286391611211,-17.915447235107422,0.00073,-17.629130363464355,431232,1.474949836730957,0.43528594681993127,0.5836634881270584,-17.915447235107422,1.5370576735585928,-0.0,0.048634812235832214,-17.629130363464355
272.82117611999996,444062,604,0.03662513941526413,680.12,92,4822,0.006022528847097419,-17.20661163330078,0.00073,-17.92589944601059,434048,1.578306794166565,-0.6787004047073424,0.5830346804577857,-17.20661163330078,1.4945086669176817,-0.0,1.6171321868896484,-17.92589944601059
269.2854262,446359,608,0.036504726856946945,674.24,92,4847,0.005828133995237295,-18.44440460205078,0.00073,-18.07216840982437,436352,1.544044017791748,0.3077178569510579,0.5147282793477643,-18.44440460205078,1.5527796056121588,-0.0,1.430076241493225,-18.07216840982437
255.81960089,447288,612,0.03651661053299904,654.8,92,4856,0.005705234085326083,-18.73122215270996,0.00073,-18.204831302165985,437248,1.2778620719909668,-0.1996253419201821,0.6621342523721978,-18.73122215270996,1.4485345520079136,-0.0,0.032347422093153,-18.204831302165985
268.58364611,450125,616,0.03647136315703392,673.99,92,4887,0.006091010509408079,-18.505849838256836,0.00073,-18.062154352664948,440128,1.3114542961120605,-0.0915416597854346,0.8945812943275087,-18.505849838256836,1.4832277595996857,-0.0,0.24799534678459167,-18.062154352664948
261.61958794,452073,620,0.036436744034290314,664.57,92,4907,0.006255618063732982,-18.38327407836914,0.00073,-18.024598240852356,442048,1.5476491451263428,0.004350312985479832,0.6132059883675538,-18.38327407836914,1.4739116430282593,-0.0,0.13741439580917358,-18.024598240852356
259.44337686,454674,624,0.03634307160973549,661.68,92,4935,0.005998486252792645,-18.620136260986328,0.00073,-18.15079954266548,444672,1.2845282554626465,0.24083682149648666,0.5075863751699217,-18.620136260986328,1.4014451783150434,-0.0,0.11490868031978607,-18.15079954266548
260.85686996,457478,628,0.03636377677321434,661.3,92,4965,0.005636991714709438,-18.801063537597656,0.00073,-18.17351394891739,447488,1.3253881931304932,-0.4357478697784245,0.5937095769622829,-18.801063537597656,1.384359935298562,-0.0,0.061347201466560364,-18.17351394891739
260.98105878999996,460279,632,0.03630732744932175,660.43,92,4994,0.005894150082895067,-18.551692962646484,0.00073,-18.25014355778694,450240,1.5264182090759277,0.02718773204833269,0.41951272799633443,-18.551692962646484,1.4676286671310663,-0.0,0.08377152681350708,-18.25014355778694
259.23790540000005,462475,636,0.03630795329809189,656.52,92,5018,0.006137741700513288,-18.039485931396484,0.00073,-18.417148172855377,452480,1.420881986618042,0.41701172897592187,0.6925749928923324,-18.039485931396484,1.4092056341469288,-0.0,0.18171265721321106,-18.417148172855377
259.2424939,465254,640,0.03624831512570381,656.24,92,5047,0.006257243963773362,-18.44488525390625,0.00073,-18.699298083782196,455232,1.39462411403656,-0.5149017779622227,0.6219194184814114,-18.44488525390625,1.382382407784462,-0.0,0.04244404286146164,-18.699298083782196
261.94564039000005,468086,644,0.03630536049604416,657.48,92,5077,0.005731351833674125,-18.67289161682129,0.00073,-18.53670084476471,458048,1.4556479454040527,-0.13707790011540055,0.34642376407282427,-18.67289161682129,1.4088187906891108,-0.0,0.3429577052593231,-18.53670084476471
266.2329117,470914,648,0.03621790185570717,648.79,92,5108,0.005649932172673289,-19.623332977294922,0.00073,-18.78524085879326,460928,1.3816981315612793,0.7816461231559515,0.7574047386588063,-19.623332977294922,1.3881536722183228,-0.0,0.02426733449101448,-18.78524085879326
267.2367445,472948,652,0.03620588779449463,632.82,92,5129,0.005865804421773646,-19.40193748474121,0.00073,-18.731274396181107,462912,1.31995689868927,0.30171579122543335,0.5953045939677395,-19.40193748474121,1.3531389087438583,-0.0,0.2014216184616089,-18.731274396181107
263.17621814,474871,656,0.03628521040081978,626.36,92,5149,0.0056180683604907244,-18.887874603271484,0.00073,-18.74381133913994,464832,1.5689811706542969,0.528967241756618,0.6411026697023772,-18.887874603271484,1.3695739414542913,-0.0,0.048184871673583984,-18.74381133913994
267.06589927000005,477664,660,0.03627893701195717,631.09,92,5179,0.0057096735399682075,-17.61141586303711,0.00073,-18.801557332277298,467648,1.4627685546875,-0.7436335233505815,0.4672671256994363,-17.61141586303711,1.40872747823596,-0.0,0.22393853962421417,-18.801557332277298
267.09306767,480431,664,0.03623145446181297,630.41,92,5209,0.006604913862247486,-19.6246395111084,0.00073,-18.843330085277557,470400,1.2707786560058594,0.3924780145753175,0.708125048520742,-19.6246395111084,1.4007990807294846,-0.0,0.09492011368274689,-18.843330085277557
269.87714236,483236,668,0.03615490719676018,633.69,92,5239,0.005779055209131911,-18.46479034423828,0.00073,-19.145859450101852,473216,1.294173002243042,0.1961292289197445,0.5187359122210182,-18.46479034423828,1.3250212576240301,-0.0,0.11787955462932587,-19.145859450101852
268.27427294,485900,672,0.03625943884253502,631.16,92,5267,0.006668065900157671,-19.414031982421875,0.00073,-19.093270778656006,475904,1.2188478708267212,-0.008150046691298485,0.4790077048528474,-19.414031982421875,1.348828762769699,-0.0,0.0556197464466095,-19.093270778656006
268.31640524,488647,676,0.0362609438598156,630.72,92,5297,0.005691277248843107,-18.741233825683594,0.00073,-19.160328835248947,478656,1.4445173740386963,-0.202030539046973,0.7016904804913793,-18.741233825683594,1.3952120635658503,-0.0,0.10980138182640076,-19.160328835248947
264.16637019999996,490786,680,0.036200400441884995,624.0,92,5319,0.006190465857798699,-18.59987449645996,0.00073,-19.189764738082886,480768,1.4452341794967651,0.7006959929130971,0.5058035199035658,-18.59987449645996,1.406017865985632,-0.0,1.880514144897461,-19.189764738082886
268.43494478,493570,684,0.03612557798624039,630.1,92,5349,0.006306703566224314,-19.15073013305664,0.00073,-19.154395073652267,483584,1.4359219074249268,-1.3335515628568828,0.44735618322738446,-19.15073013305664,1.3494221102446318,-0.0,1.7882068157196045,-19.154395073652267
268.51324177,496362,688,0.03607992082834244,629.89,92,5378,0.006143891325336881,-19.987415313720703,0.00073,-19.34169977903366,486336,1.3184362649917603,0.7089561293832958,0.7229694858542643,-19.987415313720703,1.4125566892325878,-0.0,0.04251107573509216,-19.34169977903366
266.88132599,499002,692,0.03603268042206764,627.82,92,5406,0.005768154158431571,-19.804363250732422,0.00073,-19.396687537431717,488960,1.3713886737823486,0.20642795448657125,0.8188326573581435,-19.804363250732422,1.3591279182583094,-0.0,0.10225922614336014,-19.396687537431717
