train/loss,train/n_updates,train/MSE_losses,train/critic_los,rollout/ep_rew_mean,train/learning_rate,train/ent_coef,train/Main_losses,train/Beta,train/RL_loss,time/time_elapsed,train/critic_loss,time/episodes,train/MSE_loss,rollout/ep_len_mean,train/ent_coef_loss,time/fps,train/actor_loss,time/total_timesteps
16.96994400024414,52699,2.1291537284851074,0.3699406385421753,-141.91490761,0.001,0.009841645136475563,16.96994400024414,0,16.96994400024414,599,0.3699406385421753,264,2.1291537284851074,200.0,0.7838921546936035,88,16.96994400024414,52800
11.926027297973633,53499,2.0535974502563477,0.6526440978050232,-144.54404854,0.001,0.011007199063897133,11.926027297973633,0,11.926027297973633,608,0.6526440978050232,268,2.0535974502563477,200.0,0.08809395879507065,88,11.926027297973633,53600
17.656360626220703,54299,2.108792781829834,2.109708786010742,-145.53840301999998,0.001,0.010797224007546902,17.656360626220703,0,17.656360626220703,617,2.109708786010742,272,2.108792781829834,200.0,0.9453628659248352,88,17.656360626220703,54400
12.712790489196777,55099,2.335005760192871,0.9695754051208496,-143.18759870999997,0.001,0.008650251664221287,12.712790489196777,0,12.712790489196777,626,0.9695754051208496,276,2.335005760192871,200.0,-1.224806547164917,88,12.712790489196777,55200
12.45742416381836,55899,2.1372761726379395,0.21678417921066284,-138.44741230000002,0.001,0.009190716780722141,12.45742416381836,0,12.45742416381836,636,0.21678417921066284,280,2.1372761726379395,200.0,0.6008741855621338,88,12.45742416381836,56000
11.995241165161133,56699,2.0623228549957275,1.2042075395584106,-139.81831738,0.001,0.00841350294649601,11.995241165161133,0,11.995241165161133,645,1.2042075395584106,284,2.0623228549957275,200.0,-0.2450476884841919,88,11.995241165161133,56800
14.656962394714355,57499,2.1001150608062744,0.5823415517807007,-140.97748011,0.001,0.007995800115168095,14.656962394714355,0,14.656962394714355,654,0.5823415517807007,288,2.1001150608062744,200.0,-0.16061797738075256,88,14.656962394714355,57600
15.692883491516113,58299,2.417407512664795,0.48703861236572266,-140.04747444999998,0.001,0.009716087952256203,15.692883491516113,0,15.692883491516113,663,0.48703861236572266,292,2.417407512664795,200.0,-0.7171875238418579,88,15.692883491516113,58400
10.650187492370605,59099,2.4353153705596924,0.5046366453170776,-141.61452295,0.001,0.009225619025528431,10.650187492370605,0,10.650187492370605,672,0.5046366453170776,296,2.4353153705596924,200.0,-0.9583658576011658,88,10.650187492370605,59200
10.571874618530273,59899,2.3308796882629395,0.40826326608657837,-142.78401254,0.001,0.009525817818939686,10.571874618530273,0,10.571874618530273,681,0.40826326608657837,300,2.3308796882629395,200.0,-0.6978743076324463,88,10.571874618530273,60000
