time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/loss,train/MSE_loss,train/n_updates,train/critic_los,train/Main_losses,train/RL_loss,train/MSE_losses,train/Beta
208103,161,5.8,1290,5.8,35696,0.04354370757937431,0.001,-2.9712798595428467,-2.855989933013916,1.7572500705718994,208005,0.04292592406272888,-2.9712798595428467,-2.855989933013916,1.7361478209495544,-0.0
208125,161,5.79,1290,5.79,35700,0.03194547134141127,0.001,-3.396465619405111,-3.4703547954559326,1.5873888731002808,208027,0.022883303463459015,-3.396465619405111,-3.4703547954559326,1.6178176403045654,-0.0
208147,161,5.77,1290,5.77,35704,0.03181054629385471,0.001,-3.3842071294784546,-3.362125873565674,1.6527187824249268,208049,0.03556119650602341,-3.3842071294784546,-3.362125873565674,1.6360178589820862,-0.0
208170,161,5.76,1291,5.76,35708,0.036909596994519234,0.001,-3.1242597897847495,-3.3371410369873047,1.6002178192138672,208072,0.03525031358003616,-3.1242597897847495,-3.3371410369873047,1.703912655512492,-0.0
208194,161,5.77,1291,5.77,35712,0.035719480365514755,0.001,-3.4552014668782554,-3.5082406997680664,1.5322613716125488,208096,0.02975151129066944,-3.4552014668782554,-3.5082406997680664,1.5850528875986736,-0.0
208218,161,5.77,1291,5.77,35716,0.04572699715693792,0.001,-3.1862634817759194,-3.319218158721924,1.6208388805389404,208120,0.04638971760869026,-3.1862634817759194,-3.319218158721924,1.6739879449208577,-0.0
208243,161,5.79,1291,5.79,35720,0.048762377351522446,0.001,-3.310239632924398,-3.272059202194214,1.655535340309143,208145,0.059845954179763794,-3.310239632924398,-3.272059202194214,1.6283847490946453,-0.0
208266,161,5.79,1291,5.79,35724,0.034972726367414,0.001,-3.077932039896647,-3.2013041973114014,1.6852171421051025,208168,0.01713600568473339,-3.077932039896647,-3.2013041973114014,1.719327410062154,-0.0
208289,161,5.79,1291,5.79,35728,0.03694343604147434,0.001,-3.04030978679657,-3.048891544342041,1.6915923357009888,208191,0.033179379999637604,-3.04030978679657,-3.048891544342041,1.7064066529273987,-0.0
208313,161,5.8,1291,5.8,35732,0.026983308605849743,0.001,-3.2901398340861,-3.2901830673217773,1.6409995555877686,208215,0.018639523535966873,-3.2901398340861,-3.2901830673217773,1.6468602418899536,-0.0
208337,161,5.8,1292,5.8,35736,0.03646996834625801,0.001,-3.2348621686299643,-3.077549457550049,1.738433837890625,208239,0.03037337400019169,-3.2348621686299643,-3.077549457550049,1.6595689058303833,-0.0
208360,161,5.82,1292,5.82,35740,0.03541958685964346,0.001,-3.239766836166382,-3.0900492668151855,1.6868658065795898,208262,0.013355017639696598,-3.239766836166382,-3.0900492668151855,1.6613560914993286,-0.0
208381,161,5.79,1292,5.79,35744,0.03842105679214001,0.001,-3.2770047187805176,-3.4648306369781494,1.596132755279541,208284,0.03475541993975639,-3.2770047187805176,-3.4648306369781494,1.648698329925537,-0.0
208404,161,5.79,1292,5.79,35748,0.03884077755113443,0.001,-3.3368316491444907,-3.3959808349609375,1.5884979963302612,208307,0.059608567506074905,-3.3368316491444907,-3.3959808349609375,1.6089386145273845,-0.0
208428,161,5.81,1292,5.81,35752,0.04902250568072001,0.001,-3.362847328186035,-3.390599250793457,1.634403944015503,208330,0.10147307068109512,-3.362847328186035,-3.390599250793457,1.61605437596639,-0.0
208450,161,5.79,1292,5.79,35756,0.031069632930060227,0.001,-3.1862645149230957,-3.291715621948242,1.630828857421875,208352,0.016897890716791153,-3.1862645149230957,-3.291715621948242,1.6623905102411907,-0.0
208473,161,5.79,1292,5.79,35760,0.06328949332237244,0.001,-3.2498939037323,-3.230912685394287,1.6616804599761963,208375,0.20659396052360535,-3.2498939037323,-3.230912685394287,1.6547054052352905,-0.0
208496,161,5.78,1293,5.78,35764,0.034663160952428974,0.001,-3.2272488276163735,-3.215810537338257,1.6679273843765259,208399,0.04144413024187088,-3.2272488276163735,-3.215810537338257,1.6455785433451335,-0.0
208520,161,5.78,1293,5.78,35768,0.04027523659169674,0.001,-3.2532740434010825,-3.2172656059265137,1.646364450454712,208422,0.04270223528146744,-3.2532740434010825,-3.2172656059265137,1.6350209315617878,-0.0
208542,161,5.77,1293,5.77,35772,0.04034253365049759,0.001,-3.195038159688314,-3.453613519668579,1.5780963897705078,208445,0.0343860387802124,-3.195038159688314,-3.453613519668579,1.6625410715738933,-0.0
208566,161,5.77,1293,5.77,35776,0.02905197286357482,0.001,-3.365366776784261,-3.3339712619781494,1.6328976154327393,208468,0.01820884644985199,-3.365366776784261,-3.3339712619781494,1.6159487167994182,-0.0
208589,161,5.76,1293,5.76,35780,0.044548246450722216,0.001,-3.2228810787200928,-3.3672664165496826,1.7064729928970337,208491,0.04781739413738251,-3.2228810787200928,-3.3672664165496826,1.6886702179908752,-0.0
208613,161,5.79,1293,5.79,35784,0.04613007605075836,0.001,-3.0989550749460855,-3.179637908935547,1.7127339839935303,208515,0.03293050453066826,-3.0989550749460855,-3.179637908935547,1.731184720993042,-0.0
208637,161,5.79,1293,5.79,35788,0.04453967201213042,0.001,-3.383554299672445,-3.4188029766082764,1.59954035282135,208539,0.04342225193977356,-3.383554299672445,-3.4188029766082764,1.6085670391718547,-0.0
208660,161,5.8,1294,5.8,35792,0.050411627938350044,0.001,-3.2250330448150635,-3.6534945964813232,1.504576563835144,208562,0.0643983706831932,-3.2250330448150635,-3.6534945964813232,1.6772001187006633,-0.0
208683,161,5.8,1294,5.8,35796,0.05428142783542474,0.001,-3.289414644241333,-3.158250093460083,1.693939447402954,208585,0.0503777414560318,-3.289414644241333,-3.158250093460083,1.6543893019358318,-0.0
208707,161,5.82,1294,5.82,35800,0.03314017007748286,0.001,-3.4306511084238687,-3.1997323036193848,1.7034199237823486,208609,0.02595919743180275,-3.4306511084238687,-3.1997323036193848,1.5987435181935628,-0.0
208729,161,5.82,1294,5.82,35804,0.05441844773789247,0.001,-3.3164976437886557,-3.198223114013672,1.6805379390716553,208632,0.06618906557559967,-3.3164976437886557,-3.198223114013672,1.6141368945439656,-0.0
208752,161,5.82,1294,5.82,35808,0.05069025171299776,0.001,-3.2106630007425943,-3.203259229660034,1.665611743927002,208654,0.04372581094503403,-3.2106630007425943,-3.203259229660034,1.700354019800822,-0.0
208776,161,5.82,1294,5.82,35812,0.044604205836852394,0.001,-3.105492115020752,-2.844895601272583,1.8190964460372925,208678,0.04388602823019028,-3.105492115020752,-2.844895601272583,1.722379446029663,-0.0
208799,161,5.81,1294,5.81,35816,0.0328530827537179,0.001,-3.3995673656463623,-3.3729631900787354,1.6298766136169434,208701,0.034207552671432495,-3.3995673656463623,-3.3729631900787354,1.6186894575754802,-0.0
208822,161,5.79,1295,5.79,35820,0.02619150560349226,0.001,-3.253499428431193,-3.3320529460906982,1.6354776620864868,208724,0.018062781542539597,-3.253499428431193,-3.3320529460906982,1.6669877370198567,-0.0
208846,161,5.8,1295,5.8,35824,0.0378391295671463,0.001,-3.2498581409454346,-3.1109676361083984,1.6918963193893433,208748,0.030824828892946243,-3.2498581409454346,-3.1109676361083984,1.6373879114786785,-0.0
208870,161,5.81,1295,5.81,35828,0.03918097416559855,0.001,-3.2215720812479653,-3.216095209121704,1.6673057079315186,208772,0.0462474450469017,-3.2215720812479653,-3.216095209121704,1.6779800653457642,-0.0
208893,161,5.8,1295,5.8,35832,0.03367876292516788,0.001,-3.207830826441447,-3.023853063583374,1.71889066696167,208795,0.02097427099943161,-3.207830826441447,-3.023853063583374,1.667508840560913,-0.0
208916,161,5.79,1295,5.79,35836,0.037251624278724194,0.001,-3.1683314641316733,-3.2152929306030273,1.6565227508544922,208818,0.023357346653938293,-3.1683314641316733,-3.2152929306030273,1.6933799187342327,-0.0
208940,161,5.8,1295,5.8,35840,0.04188252426683903,0.001,-3.233774741490682,-3.260089635848999,1.6535634994506836,208842,0.03641633316874504,-3.233774741490682,-3.260089635848999,1.66360608736674,-0.0
208964,161,5.83,1295,5.83,35844,0.03934481802086035,0.001,-3.150087594985962,-3.41860032081604,1.6342458724975586,208866,0.03369647264480591,-3.150087594985962,-3.41860032081604,1.716867446899414,-0.0
208986,161,5.82,1296,5.82,35848,0.03320794366300106,0.001,-3.388840913772583,-3.5366692543029785,1.5627670288085938,208889,0.06430122256278992,-3.388840913772583,-3.5366692543029785,1.613984227180481,-0.0
209010,161,5.82,1296,5.82,35852,0.03362046523640553,0.001,-3.2238754431406655,-3.3718137741088867,1.5743573904037476,208912,0.04336933046579361,-3.2238754431406655,-3.3718137741088867,1.6533133586247761,-0.0
209031,161,5.81,1296,5.81,35856,0.03188726156949997,0.001,-3.2055426438649497,-3.155086040496826,1.6651612520217896,208934,0.028994109481573105,-3.2055426438649497,-3.155086040496826,1.659478743871053,-0.0
209054,161,5.81,1296,5.81,35860,0.052913423627614975,0.001,-3.254011789957682,-3.2324297428131104,1.6763851642608643,208956,0.041723765432834625,-3.254011789957682,-3.2324297428131104,1.652867595354716,-0.0
209076,161,5.8,1296,5.8,35864,0.03326963931322098,0.001,-3.2476352055867515,-3.3754022121429443,1.6185232400894165,208978,0.03354138880968094,-3.2476352055867515,-3.3754022121429443,1.6451263030370076,-0.0
209098,161,5.78,1296,5.78,35868,0.05152633935213089,0.001,-3.2630766232808432,-3.3598620891571045,1.6213126182556152,209000,0.04280161112546921,-3.2630766232808432,-3.3598620891571045,1.644796371459961,-0.0
209121,161,5.79,1296,5.79,35872,0.035748436426122986,0.001,-3.2864321072896323,-3.1350951194763184,1.7195156812667847,209024,0.04290129244327545,-3.2864321072896323,-3.1350951194763184,1.6597765286763508,-0.0
209144,161,5.78,1297,5.78,35876,0.028521413293977577,0.001,-3.2016677856445312,-3.202176332473755,1.6484163999557495,209046,0.025285473093390465,-3.2016677856445312,-3.202176332473755,1.6671466430028279,-0.0
209168,161,5.79,1297,5.79,35880,0.03842495257655779,0.001,-3.143824497858683,-3.352196216583252,1.6244597434997559,209070,0.043634191155433655,-3.143824497858683,-3.352196216583252,1.7073864142100017,-0.0
209191,161,5.78,1297,5.78,35884,0.03231689861665169,0.001,-3.318021217981974,-3.6516952514648438,1.5020883083343506,209093,0.015106074512004852,-3.318021217981974,-3.6516952514648438,1.6344799995422363,-0.0
209212,161,5.75,1297,5.75,35888,0.04443826526403427,0.001,-3.1453731060028076,-2.9228899478912354,1.7833044528961182,209115,0.03540647402405739,-3.1453731060028076,-2.9228899478912354,1.6962828636169434,-0.0
209234,161,5.74,1297,5.74,35892,0.03936612823357185,0.001,-3.1933885415395102,-3.1361501216888428,1.7046239376068115,209137,0.015001839026808739,-3.1933885415395102,-3.1361501216888428,1.6826857328414917,-0.0
209257,161,5.74,1297,5.74,35896,0.05093716904520988,0.001,-3.108050584793091,-3.3600873947143555,1.6334633827209473,209159,0.05509977787733078,-3.108050584793091,-3.3600873947143555,1.704777717590332,-0.0
209281,161,5.74,1297,5.74,35900,0.04284932526449362,0.001,-3.2946629524230957,-3.3712120056152344,1.5482020378112793,209183,0.050294190645217896,-3.2946629524230957,-3.3712120056152344,1.63200847307841,-0.0
209304,161,5.75,1298,5.75,35904,0.04765068522344033,0.001,-3.296935717264811,-3.2316973209381104,1.620505928993225,209206,0.04467249661684036,-3.296935717264811,-3.2316973209381104,1.6312015453974407,-0.0
209327,161,5.75,1298,5.75,35908,0.034243319928646085,0.001,-3.2522438764572144,-3.1056926250457764,1.6869421005249023,209229,0.03954576700925827,-3.2522438764572144,-3.1056926250457764,1.6544939875602722,-0.0
209350,161,5.74,1298,5.74,35912,0.0421580591549476,0.001,-3.3616601626078286,-3.373107433319092,1.6231672763824463,209252,0.041145145893096924,-3.3616601626078286,-3.373107433319092,1.5963958501815796,-0.0
209374,161,5.75,1298,5.75,35916,0.038245070104797683,0.001,-3.2903438409169516,-3.37115740776062,1.6327553987503052,209276,0.05533938854932785,-3.2903438409169516,-3.37115740776062,1.6538492441177368,-0.0
209398,161,5.76,1298,5.76,35920,0.03406698225686947,0.001,-3.2053287823994956,-3.4165337085723877,1.5820205211639404,209300,0.021064748987555504,-3.2053287823994956,-3.4165337085723877,1.6720584233601887,-0.0
209420,161,5.74,1298,5.74,35924,0.05566243423769871,0.001,-3.356870651245117,-3.459662437438965,1.5635427236557007,209323,0.03742606192827225,-3.356870651245117,-3.459662437438965,1.610152284304301,-0.0
209444,161,5.74,1298,5.74,35928,0.038169773295521736,0.001,-3.31152073542277,-3.226055145263672,1.6629488468170166,209346,0.0378369502723217,-3.31152073542277,-3.226055145263672,1.634434660275777,-0.0
209468,161,5.75,1299,5.75,35932,0.03736898489296436,0.001,-3.277287006378174,-3.3512139320373535,1.61680269241333,209370,0.04192525893449783,-3.277287006378174,-3.3512139320373535,1.657500982284546,-0.0
209492,161,5.76,1299,5.76,35936,0.03338967077434063,0.001,-3.249717394510905,-3.3283138275146484,1.6312847137451172,209394,0.038160908967256546,-3.249717394510905,-3.3283138275146484,1.665876865386963,-0.0
209516,161,5.76,1299,5.76,35940,0.030587402172386646,0.001,-3.233753760655721,-3.2467925548553467,1.6413145065307617,209418,0.01870327815413475,-3.233753760655721,-3.2467925548553467,1.67264457543691,-0.0
209540,161,5.76,1299,5.76,35944,0.043066116981208324,0.001,-3.2496515909830728,-3.3322231769561768,1.657257080078125,209442,0.024427376687526703,-3.2496515909830728,-3.3322231769561768,1.6498486598332722,-0.0
209563,161,5.77,1299,5.77,35948,0.03846445679664612,0.001,-3.3913873036702475,-3.273810863494873,1.618121862411499,209465,0.024781040847301483,-3.3913873036702475,-3.273810863494873,1.5939687490463257,-0.0
209587,161,5.77,1299,5.77,35952,0.03621360504378875,0.001,-3.154850959777832,-3.0182464122772217,1.7531275749206543,209489,0.034347981214523315,-3.154850959777832,-3.0182464122772217,1.6812049945195515,-0.0
209609,161,5.78,1299,5.78,35956,0.035042450142403446,0.001,-3.1119802792867026,-3.318859100341797,1.6338952779769897,209512,0.03800471872091293,-3.1119802792867026,-3.318859100341797,1.7066378990809123,-0.0
209631,161,5.77,1300,5.77,35960,0.04773959331214428,0.001,-3.1317480405171714,-3.061455011367798,1.7204293012619019,209534,0.04939848929643631,-3.1317480405171714,-3.061455011367798,1.7030717531840007,-0.0
209655,161,5.79,1300,5.79,35964,0.044100351010759674,0.001,-3.1802895863850913,-3.319584846496582,1.6315364837646484,209557,0.03726765513420105,-3.1802895863850913,-3.319584846496582,1.7015995979309082,-0.0
209679,161,5.81,1300,5.81,35968,0.03437598391125599,0.001,-3.3174848556518555,-3.3055028915405273,1.6716382503509521,209581,0.01953868567943573,-3.3174848556518555,-3.3055028915405273,1.63551930586497,-0.0
209702,161,5.81,1300,5.81,35972,0.05157127529382706,0.001,-3.1456285317738852,-3.2322278022766113,1.70060396194458,209604,0.07139778137207031,-3.1456285317738852,-3.2322278022766113,1.685023546218872,-0.0
209726,161,5.82,1300,5.82,35976,0.030521417347093422,0.001,-3.3410921891530356,-3.1488912105560303,1.7203872203826904,209628,0.04772167652845383,-3.3410921891530356,-3.1488912105560303,1.6472526788711548,-0.0
209749,161,5.81,1300,5.81,35980,0.03757232800126076,0.001,-3.1713873147964478,-3.1837611198425293,1.6578317880630493,209651,0.035391710698604584,-3.1713873147964478,-3.1837611198425293,1.673319697380066,-0.0
209773,161,5.82,1300,5.82,35984,0.03662183197836081,0.001,-3.069467226664225,-2.9643054008483887,1.77280855178833,209675,0.041126929223537445,-3.069467226664225,-2.9643054008483887,1.7230450709660847,-0.0
209795,161,5.83,1301,5.83,35988,0.027586177612344425,0.001,-3.3500266075134277,-3.519603729248047,1.597619891166687,209697,0.01688292808830738,-3.3500266075134277,-3.519603729248047,1.6300499439239502,-0.0
209818,161,5.84,1301,5.84,35992,0.02697044312953949,0.001,-3.380265951156616,-3.4982211589813232,1.5707001686096191,209720,0.026232272386550903,-3.380265951156616,-3.4982211589813232,1.6166401704152424,-0.0
209840,161,5.83,1301,5.83,35996,0.03488895079741875,0.001,-3.2086798350016275,-3.0001637935638428,1.7913023233413696,209743,0.05544155091047287,-3.2086798350016275,-3.0001637935638428,1.7077858845392864,-0.0
209864,161,5.83,1301,5.83,36000,0.042270259310801826,0.001,-3.26089080174764,-3.226605176925659,1.6501373052597046,209766,0.058708157390356064,-3.26089080174764,-3.226605176925659,1.6635185480117798,-0.0
209888,161,5.84,1301,5.84,36004,0.04084136492262284,0.001,-3.286775509516398,-3.2376110553741455,1.6839159727096558,209790,0.024149691686034203,-3.286775509516398,-3.2376110553741455,1.651970664660136,-0.0
209912,161,5.85,1301,5.85,36008,0.03696836065500975,0.001,-3.286068836847941,-3.2541158199310303,1.643897533416748,209814,0.043002206832170486,-3.286068836847941,-3.2541158199310303,1.6326063474019368,-0.0
209935,161,5.85,1301,5.85,36012,0.04642098769545555,0.001,-3.2035682996114097,-3.0366344451904297,1.7396552562713623,209837,0.045383475720882416,-3.2035682996114097,-3.0366344451904297,1.6626362800598145,-0.0
209959,161,5.85,1302,5.85,36016,0.04391160203764836,0.001,-3.155611832936605,-2.9919393062591553,1.7587591409683228,209861,0.0391179695725441,-3.155611832936605,-2.9919393062591553,1.6977550983428955,-0.0
209981,161,5.83,1302,5.83,36020,0.040793607011437416,0.001,-3.1257516543070474,-3.099195718765259,1.7050840854644775,209883,0.04564521461725235,-3.1257516543070474,-3.099195718765259,1.6988487641016643,-0.0
210005,161,5.85,1302,5.85,36024,0.03164232708513737,0.001,-3.376481215159098,-3.40592885017395,1.5664688348770142,209907,0.034526094794273376,-3.376481215159098,-3.40592885017395,1.6092804272969563,-0.0
210027,161,5.83,1302,5.83,36028,0.035909287010629974,0.001,-3.3150744438171387,-3.4901888370513916,1.6046210527420044,209930,0.04276100546121597,-3.3150744438171387,-3.4901888370513916,1.655910611152649,-0.0
210049,161,5.81,1302,5.81,36032,0.04259150909880797,0.001,-3.2818631331125894,-3.3636834621429443,1.600952386856079,209952,0.0494866669178009,-3.2818631331125894,-3.3636834621429443,1.6442926327387493,-0.0
210072,161,5.8,1302,5.8,36036,0.03456709006180366,0.001,-3.2131754557291665,-3.144305467605591,1.7327284812927246,209974,0.027890417724847794,-3.2131754557291665,-3.144305467605591,1.6926273504892986,-0.0
210097,161,5.81,1302,5.81,36040,0.038918283147116504,0.001,-3.259948412577311,-3.412083625793457,1.6223821640014648,209999,0.04264269024133682,-3.259948412577311,-3.412083625793457,1.6595351696014404,-0.0
210121,161,5.81,1303,5.81,36044,0.028325087080399197,0.001,-3.3697030544281006,-3.515796184539795,1.5727229118347168,210023,0.02662752754986286,-3.3697030544281006,-3.515796184539795,1.617553989092509,-0.0
210143,161,5.8,1303,5.8,36048,0.028822576627135277,0.001,-3.460366169611613,-3.390800714492798,1.573167085647583,210045,0.020444083958864212,-3.460366169611613,-3.390800714492798,1.5593938827514648,-0.0
210167,161,5.8,1303,5.8,36052,0.04155241325497627,0.001,-3.190044323603312,-3.454519510269165,1.5936579704284668,210069,0.07585600018501282,-3.190044323603312,-3.454519510269165,1.6746705373128254,-0.0
210191,161,5.82,1303,5.82,36056,0.041635931159059204,0.001,-3.161558151245117,-3.047053098678589,1.7335340976715088,210093,0.03548676520586014,-3.161558151245117,-3.047053098678589,1.6838130950927734,-0.0
210213,161,5.82,1303,5.82,36060,0.04077755411465963,0.001,-3.2775189876556396,-3.2704689502716064,1.661957025527954,210115,0.04623406380414963,-3.2775189876556396,-3.2704689502716064,1.6498891115188599,-0.0
210237,161,5.82,1303,5.82,36064,0.03687829803675413,0.001,-3.283109664916992,-3.2738640308380127,1.650128722190857,210139,0.05836991220712662,-3.283109664916992,-3.2738640308380127,1.661381443341573,-0.0
210261,161,5.82,1303,5.82,36068,0.03529663383960724,0.001,-3.2945812543233237,-3.5033974647521973,1.5652821063995361,210163,0.05696471035480499,-3.2945812543233237,-3.5033974647521973,1.6524581511815388,-0.0
210282,161,5.8,1304,5.8,36072,0.048591420675317444,0.001,-3.4170217514038086,-3.2896783351898193,1.6111565828323364,210185,0.04712207615375519,-3.4170217514038086,-3.2896783351898193,1.590154767036438,-0.0
210306,161,5.8,1304,5.8,36076,0.04614680136243502,0.001,-3.31801700592041,-3.308880567550659,1.6193163394927979,210208,0.055854447185993195,-3.31801700592041,-3.308880567550659,1.6196505228678386,-0.0
210330,161,5.81,1304,5.81,36080,0.03397895861417055,0.001,-3.3599723974863687,-3.4915313720703125,1.5989583730697632,210232,0.04823315143585205,-3.3599723974863687,-3.4915313720703125,1.6351117293039958,-0.0
210354,161,5.81,1304,5.81,36084,0.040613288059830666,0.001,-3.372427781422933,-3.4594624042510986,1.550830602645874,210256,0.022474680095911026,-3.372427781422933,-3.4594624042510986,1.6126846075057983,-0.0
210377,161,5.82,1304,5.82,36088,0.040658646573623024,0.001,-3.3709561030069985,-3.5587193965911865,1.53857421875,210279,0.044574521481990814,-3.3709561030069985,-3.5587193965911865,1.636777440706889,-0.0
210400,161,5.82,1304,5.82,36092,0.04263871423900127,0.001,-3.3329606850941977,-3.3660595417022705,1.592397689819336,210302,0.04350317269563675,-3.3329606850941977,-3.3660595417022705,1.5947178602218628,-0.0
210424,161,5.84,1304,5.84,36096,0.04405382586022218,0.001,-3.313429117202759,-3.2157533168792725,1.6417925357818604,210326,0.04172411933541298,-3.313429117202759,-3.2157533168792725,1.6209319432576497,-0.0
210447,161,5.83,1305,5.83,36100,0.0347313384215037,0.001,-3.178086757659912,-3.1907591819763184,1.672218918800354,210350,0.0258537195622921,-3.178086757659912,-3.1907591819763184,1.6949080228805542,-0.0
210470,161,5.82,1305,5.82,36104,0.042548243328928946,0.001,-3.2835912704467773,-3.174708843231201,1.7295523881912231,210372,0.03803718090057373,-3.2835912704467773,-3.174708843231201,1.668567379315694,-0.0
210492,161,5.8,1305,5.8,36108,0.04315370246767998,0.001,-3.2324463526407876,-3.36332368850708,1.62540864944458,210394,0.04406902939081192,-3.2324463526407876,-3.36332368850708,1.6725085576375325,-0.0
210516,161,5.81,1305,5.81,36112,0.03797350265085697,0.001,-3.182118535041809,-3.0664923191070557,1.707084059715271,210417,0.039041657000780106,-3.182118535041809,-3.0664923191070557,1.6807613968849182,-0.0
210539,161,5.8,1305,5.8,36116,0.0361035019159317,0.001,-3.118264317512512,-3.0500035285949707,1.7536242008209229,210441,0.018240025267004967,-3.118264317512512,-3.0500035285949707,1.7295281291007996,-0.0
210563,161,5.82,1305,5.82,36120,0.030945113239188988,0.001,-3.1895364125569663,-3.087064743041992,1.6898473501205444,210465,0.020298365503549576,-3.1895364125569663,-3.087064743041992,1.6776740550994873,-0.0
210587,161,5.82,1305,5.82,36124,0.03623546442637841,0.001,-3.217736005783081,-3.3826820850372314,1.6177958250045776,210489,0.0415995754301548,-3.217736005783081,-3.3826820850372314,1.6579876740773518,-0.0
210610,161,5.83,1306,5.83,36128,0.04461837038397789,0.001,-3.232837120691935,-3.107229471206665,1.7225441932678223,210512,0.03351684659719467,-3.232837120691935,-3.107229471206665,1.6510823170344036,-0.0
210634,161,5.85,1306,5.85,36132,0.03186870117982229,0.001,-3.2814761797587075,-3.2335870265960693,1.6881518363952637,210536,0.020087752491235733,-3.2814761797587075,-3.2335870265960693,1.6711777448654175,-0.0
210658,161,5.86,1306,5.86,36136,0.034968234971165656,0.001,-3.237678607304891,-3.3238844871520996,1.6094433069229126,210560,0.045057542622089386,-3.237678607304891,-3.3238844871520996,1.6551826397577922,-0.0
210680,161,5.83,1306,5.83,36140,0.04748331606388092,0.001,-3.2356675465901694,-3.3581018447875977,1.613755702972412,210582,0.0715797021985054,-3.2356675465901694,-3.3581018447875977,1.6557366053263347,-0.0
210704,161,5.83,1306,5.83,36144,0.03335975265751282,0.001,-3.1816000938415527,-3.306774139404297,1.6337662935256958,210606,0.040010005235672,-3.1816000938415527,-3.306774139404297,1.6683215697606404,-0.0
210728,161,5.85,1306,5.85,36148,0.03502317207554976,0.001,-3.3100923697153726,-3.1809282302856445,1.7096288204193115,210630,0.02507064864039421,-3.3100923697153726,-3.1809282302856445,1.641567309697469,-0.0
210751,161,5.84,1306,5.84,36152,0.028033617325127123,0.001,-3.2538102865219116,-3.193783760070801,1.696813941001892,210653,0.014813021756708622,-3.2538102865219116,-3.193783760070801,1.6639513969421387,-0.0
210774,161,5.83,1307,5.83,36156,0.041879882415135704,0.001,-3.2653499444325766,-3.21671462059021,1.6720402240753174,210676,0.025326557457447052,-3.2653499444325766,-3.21671462059021,1.673254092534383,-0.0
210797,161,5.84,1307,5.84,36160,0.03563933037221432,0.001,-3.2180802822113037,-3.28916335105896,1.6286871433258057,210699,0.03312781825661659,-3.2180802822113037,-3.28916335105896,1.6689006090164185,-0.0
210820,161,5.83,1307,5.83,36164,0.042341722175478935,0.001,-3.219647248586019,-3.1506645679473877,1.6857149600982666,210722,0.03396248072385788,-3.219647248586019,-3.1506645679473877,1.642845630645752,-0.0
210844,161,5.83,1307,5.83,36168,0.03564588880787293,0.001,-3.3991119066874185,-3.247009515762329,1.7004549503326416,210746,0.03217979148030281,-3.3991119066874185,-3.247009515762329,1.610716700553894,-0.0
210866,161,5.84,1307,5.84,36172,0.0383404561628898,0.001,-3.221005121866862,-3.3099281787872314,1.6046156883239746,210769,0.04456038028001785,-3.221005121866862,-3.3099281787872314,1.674496332804362,-0.0
210889,161,5.83,1307,5.83,36176,0.03567784310628971,0.001,-3.2418286005655923,-3.218165159225464,1.6709567308425903,210792,0.04698850214481354,-3.2418286005655923,-3.218165159225464,1.6678144137064617,-0.0
210912,161,5.82,1307,5.82,36180,0.03009606183816989,0.001,-3.2598018646240234,-3.4864745140075684,1.6111921072006226,210814,0.03834007680416107,-3.2598018646240234,-3.4864745140075684,1.6637641588846843,-0.0
210934,161,5.8,1308,5.8,36184,0.04489814266562462,0.001,-3.260553518931071,-3.279431104660034,1.6548506021499634,210836,0.019325856119394302,-3.260553518931071,-3.279431104660034,1.6577903827031453,-0.0
210957,161,5.8,1308,5.8,36188,0.03995490111410618,0.001,-3.282487988471985,-3.0961241722106934,1.720764398574829,210859,0.04133019223809242,-3.282487988471985,-3.0961241722106934,1.6616140007972717,-0.0
210979,161,5.79,1308,5.79,36192,0.0338539831340313,0.001,-3.211552858352661,-3.3001415729522705,1.603701114654541,210881,0.028320584446191788,-3.211552858352661,-3.3001415729522705,1.649808406829834,-0.0
211002,161,5.78,1308,5.78,36196,0.04353317556281885,0.001,-3.218759854634603,-3.4951891899108887,1.6164815425872803,210905,0.03802874684333801,-3.218759854634603,-3.4951891899108887,1.664512038230896,-0.0
211025,161,5.78,1308,5.78,36200,0.033521534875035286,0.001,-3.173224767049154,-3.3467767238616943,1.6299026012420654,210927,0.039540037512779236,-3.173224767049154,-3.3467767238616943,1.6825132369995117,-0.0
211050,161,5.8,1308,5.8,36204,0.04649121624728044,0.001,-3.412098487218221,-3.611758232116699,1.504734754562378,210952,0.02131207287311554,-3.412098487218221,-3.611758232116699,1.5936552286148071,-0.0
211073,161,5.81,1308,5.81,36208,0.0378767941147089,0.001,-3.1935765743255615,-3.2828478813171387,1.6462666988372803,210975,0.04585091024637222,-3.1935765743255615,-3.2828478813171387,1.6730705499649048,-0.0
211096,161,5.8,1309,5.8,36212,0.047359202367564045,0.001,-3.220471461613973,-3.2674379348754883,1.6608695983886719,210998,0.09115570783615112,-3.220471461613973,-3.2674379348754883,1.6694472630818684,-0.0
211120,161,5.81,1309,5.81,36216,0.04043607724209627,0.001,-3.396212657292684,-3.4106156826019287,1.5885833501815796,211022,0.044450998306274414,-3.396212657292684,-3.4106156826019287,1.5902979373931885,-0.0
211143,161,5.8,1309,5.8,36220,0.03469298705458641,0.001,-3.3393547534942627,-3.3605198860168457,1.6330418586730957,211046,0.025126662105321884,-3.3393547534942627,-3.3605198860168457,1.6061240037282307,-0.0
