rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/n_updates,train/MSE_loss,train/loss,train/learning_rate,train/Beta,train/RL_loss,train/critic_loss,train/Main_losses,train/critic_los,train/actor_loss,train/MSE_losses
477.3,136901,158,477.3,864,300,136309,0.21131394803524017,-88.76265716552734,0.001,0.404,-89.61636352539062,0.3804377165585756,-88.38416876220703,0.15687525272369385,-89.44390057373047,0.2623098032474518
477.3,138901,158,477.3,876,304,138309,0.2530066668987274,-89.69920349121094,0.001,0.396,-90.70111083984375,0.532049726203084,-88.35924304199219,0.23408102989196777,-89.37948394775391,0.2576365648508072
477.3,140901,158,477.3,889,308,140309,0.25107496976852417,-88.75201416015625,0.001,0.388,-89.72618865966797,0.4462429033443332,-88.32438034057617,0.2181602567434311,-89.34020977783203,0.2618117530941963
481.67,142901,158,481.67,902,312,142309,0.2602790892124176,-88.46687316894531,0.001,0.38,-89.4559326171875,0.4279853027462959,-88.22297137451172,0.7223462462425232,-89.20325030517579,0.2579681529402733
481.67,144901,158,481.67,914,316,144309,0.22167281806468964,-89.27754211425781,0.001,0.372,-90.10216522216797,0.5130607714653015,-88.33021466064453,6.0015034675598145,-89.2859669189453,0.2569226386547089
481.67,146901,158,481.67,927,320,146309,0.2596656084060669,-86.6233139038086,0.001,0.364,-87.56849670410156,0.48726142197847366,-88.51548953247071,0.10017027705907822,-89.46383529663086,0.26053451788425447
481.67,148901,158,481.67,940,324,148309,0.22745952010154724,-88.46563720703125,0.001,0.356,-89.275390625,0.35047645565122365,-88.81898239135742,0.15438085794448853,-89.73744702148437,0.25799567317962646
481.67,150901,158,481.67,952,328,150309,0.24465839564800262,-87.89220428466797,0.001,0.348,-88.74361419677734,0.18465808770805597,-88.92808575439453,0.18810075521469116,-89.83793417358399,0.26145076233148573
481.67,152901,158,481.67,965,332,152309,0.21811363101005554,-88.75028991699219,0.001,0.34,-89.49187469482422,0.4318833602294326,-89.11547317504883,0.2723024785518646,-90.00141033935547,0.2605697537660599
481.67,154901,158,481.67,978,336,154309,0.27539926767349243,-88.8595199584961,0.001,0.332,-89.77384185791016,0.4436079715192318,-89.16726287841797,0.22741056978702545,-90.04392306518555,0.26405425590276715
