rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,rollout/ep_len_mean,time/total_timesteps,train/MSE_loss,train/critic_loss,train/learning_rate,train/critic_los,train/Beta,train/n_updates,train/ent_coef,train/ent_coef_loss,train/loss,train/MSE_losses,train/Main_losses,train/RL_loss,train/actor_loss
108.20652173913044,90,109,92,108.20652173913044,9955,0.3679303526878357,0.14863824844360352,0.001,0.14863824844360352,-0.0,9854,0.010646511800587177,-0.8609741926193237,-35.138736724853516,0.3679303526878357,-35.138736724853516,-35.138736724853516,-35.138736724853516
114.29166666666667,90,121,96,114.29166666666667,10972,0.3477509021759033,0.0957832783460617,0.001,0.0957832783460617,-0.0,10871,0.008908206596970558,-0.7708843946456909,-37.917396545410156,0.3477509021759033,-37.917396545410156,-37.917396545410156,-37.917396545410156
121.1,90,133,100,121.1,12110,0.3107384145259857,0.2797281742095947,0.001,0.2797281742095947,-0.0,12009,0.011503783985972404,-0.20173731446266174,-39.89221954345703,0.3107384145259857,-39.89221954345703,-39.89221954345703,-39.89221954345703
131.26,90,146,104,131.26,13202,0.26232343912124634,0.4781757891178131,0.001,0.4781757891178131,-0.0,13101,0.011875796131789684,0.5385677814483643,-41.96623992919922,0.26232343912124634,-41.96623992919922,-41.96623992919922,-41.96623992919922
141.74,90,158,108,141.74,14300,0.3913801610469818,0.42484670877456665,0.001,0.42484670877456665,-0.0,14199,0.014448398724198341,1.3987295627593994,-46.91426086425781,0.3913801610469818,-46.91426086425781,-46.91426086425781,-46.91426086425781
147.89,90,165,112,147.89,14964,0.35879939794540405,1.6194000244140625,0.001,1.6194000244140625,-0.0,14863,0.019359787926077843,0.14236980676651,-48.96839141845703,0.35879939794540405,-48.96839141845703,-48.96839141845703,-48.96839141845703
152.54,90,171,116,152.54,15484,0.47168245911598206,0.7078155279159546,0.001,0.7078155279159546,-0.0,15383,0.025535501539707184,0.8547308444976807,-50.1268310546875,0.47168245911598206,-50.1268310546875,-50.1268310546875,-50.1268310546875
157.08,90,177,120,157.08,15990,0.47788774967193604,2.028796434402466,0.001,2.028796434402466,-0.0,15889,0.03731617331504822,0.5581246018409729,-49.15935516357422,0.47788774967193604,-49.15935516357422,-49.15935516357422,-49.15935516357422
161.7,90,182,124,161.7,16498,0.4444308280944824,0.6075320839881897,0.001,0.6075320839881897,-0.0,16397,0.034521061927080154,0.3815595507621765,-55.07337951660156,0.4444308280944824,-55.07337951660156,-55.07337951660156,-55.07337951660156
166.27,90,188,128,166.27,17016,0.46475890278816223,0.2714017331600189,0.001,0.2714017331600189,-0.0,16915,0.03237491473555565,-0.2082361876964569,-55.87103271484375,0.46475890278816223,-55.87103271484375,-55.87103271484375,-55.87103271484375
171.01,90,194,132,171.01,17551,0.41671305894851685,0.25457125902175903,0.001,0.25457125902175903,-0.0,17450,0.028021857142448425,0.2221282571554184,-56.720157623291016,0.41671305894851685,-56.720157623291016,-56.720157623291016,-56.720157623291016
175.06,90,199,136,175.06,18030,0.43135887384414673,2.157233953475952,0.001,2.157233953475952,-0.0,17929,0.03521568700671196,0.21410596370697021,-53.28905487060547,0.43135887384414673,-53.28905487060547,-53.28905487060547,-53.28905487060547
178.79,90,205,140,178.79,18544,0.40539610385894775,0.30692100524902344,0.001,0.30692100524902344,-0.0,18443,0.03824479132890701,0.38188010454177856,-57.44894027709961,0.40539610385894775,-57.44894027709961,-57.44894027709961,-57.44894027709961
183.25,90,211,144,183.25,19098,0.37790825963020325,0.2057083547115326,0.001,0.2057083547115326,-0.0,18997,0.03264107182621956,-0.17854145169258118,-59.51355743408203,0.37790825963020325,-59.51355743408203,-59.51355743408203,-59.51355743408203
185.39,90,217,148,185.39,19614,0.42159387469291687,0.27586305141448975,0.001,0.27586305141448975,-0.0,19513,0.034204430878162384,0.20235979557037354,-58.33876037597656,0.42159387469291687,-58.33876037597656,-58.33876037597656,-58.33876037597656
